,price,action,amount,value,price_increase,value_return
20190110,24.95,N,0,26100.00,-0.36,-0.13
20190111,25.44,N,0,26590.00,-0.35,-0.11
20190114,25.09,N,0,26240.00,-0.36,-0.13
20190115,25.36,N,0,26510.00,-0.35,-0.12
20190116,25.33,N,0,26480.00,-0.35,-0.12
20190117,24.62,N,0,25770.00,-0.37,-0.14
20190118,25.44,N,0,26590.00,-0.35,-0.11
20190121,25.59,N,0,26740.00,-0.35,-0.11
20190122,25.65,N,0,26800.00,-0.34,-0.11
20190123,25.20,N,0,26350.00,-0.36,-0.12
20190124,25.06,N,0,26210.00,-0.36,-0.13
20190125,25.59,N,0,26740.00,-0.35,-0.11
20190128,24.85,N,0,26000.00,-0.36,-0.13
20190129,25.10,N,0,26250.00,-0.36,-0.12
20190130,24.99,N,0,26140.00,-0.36,-0.13
20190131,24.29,N,0,25440.00,-0.38,-0.15
20190201,24.62,B,0,25770.00,-0.37,-0.14
20190211,25.79,N,0,26940.00,-0.34,-0.10
20190212,25.75,N,0,26900.00,-0.34,-0.10
20190213,26.27,N,0,27420.00,-0.33,-0.09
20190214,26.04,N,0,27190.00,-0.33,-0.09
20190215,26.33,N,0,27480.00,-0.33,-0.08
20190218,26.80,N,0,27950.00,-0.31,-0.07
20190219,26.78,N,0,27930.00,-0.31,-0.07
20190220,26.32,N,0,27470.00,-0.33,-0.08
20190221,26.32,N,0,27470.00,-0.33,-0.08
20190222,26.67,N,0,27820.00,-0.32,-0.07
20190225,28.70,N,0,29850.00,-0.27,-0.01
20190226,30.65,N,0,31800.00,-0.22,0.06
20190227,29.25,N,0,30400.00,-0.25,0.01
20190228,28.97,N,0,30120.00,-0.26,0.00
20190301,28.97,N,0,30120.00,-0.26,0.00
20190304,29.46,N,0,30610.00,-0.25,0.02
20190305,30.31,N,0,31460.00,-0.22,0.05
20190306,33.34,N,0,34490.00,-0.15,0.15
20190307,36.67,N,0,37820.00,-0.06,0.26
20190308,35.12,N,0,36270.00,-0.10,0.21
20190311,36.82,N,0,37970.00,-0.06,0.27
20190312,37.98,N,0,39130.00,-0.03,0.30
20190313,36.55,S,300,37700.00,-0.06,0.26
20190314,37.00,N,0,38015.00,-0.05,0.27
20190315,35.41,S,200,36902.00,-0.09,0.23
20190318,35.08,N,0,36737.00,-0.10,0.22
20190319,35.92,N,0,37157.00,-0.08,0.24
20190320,35.00,S,100,36697.00,-0.10,0.22
20190321,35.33,N,0,36829.00,-0.10,0.23
20190322,35.51,N,0,36901.00,-0.09,0.23
20190325,37.17,N,0,37565.00,-0.05,0.25
20190326,35.97,N,0,37085.00,-0.08,0.24
20190327,36.80,N,0,37417.00,-0.06,0.25
20190328,35.08,N,0,36729.00,-0.10,0.22
20190329,36.00,N,0,37097.00,-0.08,0.24
20190401,39.60,N,0,38537.00,0.01,0.28
20190402,41.86,N,0,39441.00,0.07,0.31
20190403,42.60,N,0,39737.00,0.09,0.32
