,price,action,amount,value,price_increase,value_return
20120203,8.00,N,0,29648.00,-0.06,-0.01
20120206,8.03,N,0,29675.00,-0.06,-0.01
20120207,7.89,N,0,29549.00,-0.08,-0.02
20120208,8.00,B,600,29648.00,-0.06,-0.01
20120209,8.17,N,0,29903.00,-0.04,-0.00
20120210,8.19,N,0,29933.00,-0.04,-0.00
20120213,8.35,N,0,30173.00,-0.02,0.01
20120214,8.28,N,0,30068.00,-0.03,0.00
20120215,8.48,N,0,30368.00,-0.01,0.01
20120216,8.52,N,0,30428.00,-0.00,0.01
20120217,8.35,N,0,30173.00,-0.02,0.01
20120220,8.33,N,0,30143.00,-0.02,0.00
20120221,8.44,N,0,30308.00,-0.01,0.01
20120222,8.61,N,0,30563.00,0.01,0.02
20120223,8.52,N,0,30428.00,-0.00,0.01
20120224,8.61,N,0,30563.00,0.01,0.02
20120227,8.65,N,0,30623.00,0.01,0.02
20120228,8.53,N,0,30443.00,-0.00,0.01
20120229,8.36,N,0,30188.00,-0.02,0.01
20120301,8.39,N,0,30233.00,-0.02,0.01
20120302,8.53,N,0,30443.00,-0.00,0.01
20120305,8.50,N,0,30398.00,-0.00,0.01
20120306,8.34,N,0,30158.00,-0.02,0.01
20120307,8.30,N,0,30098.00,-0.03,0.00
20120308,8.45,N,0,30323.00,-0.01,0.01
20120309,8.56,N,0,30488.00,0.00,0.02
20120312,8.68,N,0,30668.00,0.02,0.02
20120313,8.82,N,0,30878.00,0.03,0.03
20120314,8.41,N,0,30263.00,-0.02,0.01
20120315,8.45,N,0,30323.00,-0.01,0.01
20120316,8.45,N,0,30323.00,-0.01,0.01
20120319,8.62,N,0,30578.00,0.01,0.02
20120320,8.41,S,500,30263.00,-0.02,0.01
20120321,8.45,N,0,30303.00,-0.01,0.01
20120322,8.38,B,500,30233.00,-0.02,0.01
20120323,8.20,N,0,29963.00,-0.04,-0.00
20120326,8.21,N,0,29978.00,-0.04,-0.00
20120327,8.21,N,0,29978.00,-0.04,-0.00
20120328,7.85,N,0,29438.00,-0.08,-0.02
20120329,7.71,N,0,29228.00,-0.10,-0.03
20120405,7.85,N,0,29438.00,-0.08,-0.02
20120406,8.21,N,0,29978.00,-0.04,-0.00
20120409,7.98,N,0,29633.00,-0.07,-0.01
20120410,8.04,N,0,29723.00,-0.06,-0.01
20120411,8.14,N,0,29873.00,-0.05,-0.00
20120412,8.22,N,0,29993.00,-0.04,-0.00
20120413,8.30,N,0,30113.00,-0.03,0.00
20120416,8.29,N,0,30098.00,-0.03,0.00
20120417,8.21,N,0,29978.00,-0.04,-0.00
20120418,8.42,N,0,30293.00,-0.01,0.01
20120419,8.44,N,0,30323.00,-0.01,0.01
20120420,8.47,N,0,30368.00,-0.01,0.01
20120423,8.32,N,0,30143.00,-0.03,0.00
20120424,8.22,N,0,29993.00,-0.04,-0.00
20120425,8.29,N,0,30098.00,-0.03,0.00
20120426,8.25,N,0,30038.00,-0.03,0.00
20120427,8.27,N,0,30068.00,-0.03,0.00
20120502,8.54,B,500,30473.00,0.00,0.02
20120503,8.69,N,0,30773.00,0.02,0.03
20120504,8.91,N,0,31213.00,0.04,0.04
20120507,8.94,N,0,31273.00,0.05,0.04
20120508,8.82,N,0,31033.00,0.03,0.03
20120509,8.63,N,0,30653.00,0.01,0.02
20120510,8.57,N,0,30533.00,0.00,0.02
20120511,8.62,N,0,30633.00,0.01,0.02
20120514,8.44,N,0,30273.00,-0.01,0.01
20120515,8.35,N,0,30093.00,-0.02,0.00
20120516,8.12,N,0,29633.00,-0.05,-0.01
20120517,8.23,N,0,29853.00,-0.04,-0.00
20120518,8.12,N,0,29633.00,-0.05,-0.01
20120521,8.24,N,0,29873.00,-0.04,-0.00
20120522,8.27,N,0,29933.00,-0.03,-0.00
20120523,8.18,N,0,29753.00,-0.04,-0.01
20120524,8.34,N,0,30073.00,-0.02,0.00
20120525,8.16,N,0,29713.00,-0.04,-0.01
20120528,8.08,N,0,29553.00,-0.05,-0.01
20120529,8.25,N,0,29893.00,-0.03,-0.00
20120530,8.27,B,600,29933.00,-0.03,-0.00
20120531,8.27,N,0,29933.00,-0.03,-0.00
20120601,8.29,N,0,29985.00,-0.03,-0.00
20120604,7.99,S,800,29205.00,-0.06,-0.03
20120605,7.79,N,0,28845.00,-0.09,-0.04
20120606,7.74,N,0,28755.00,-0.09,-0.04
20120607,7.77,N,0,28809.00,-0.09,-0.04
20120608,7.61,N,0,28521.00,-0.11,-0.05
20120611,7.77,N,0,28809.00,-0.09,-0.04
20120612,7.50,N,0,28323.00,-0.12,-0.06
20120613,7.65,B,600,28593.00,-0.10,-0.05
20120614,7.81,N,0,28977.00,-0.09,-0.03
20120615,7.93,N,0,29265.00,-0.07,-0.02
20120618,8.04,N,0,29529.00,-0.06,-0.02
20120620,8.06,N,0,29577.00,-0.06,-0.01
20120621,7.91,N,0,29217.00,-0.07,-0.03
20120625,7.91,N,0,29217.00,-0.07,-0.03
20120626,8.02,N,0,29481.00,-0.06,-0.02
20120627,7.95,N,0,29313.00,-0.07,-0.02
20120628,7.95,N,0,29313.00,-0.07,-0.02
20120629,8.22,N,0,29961.00,-0.04,-0.00
20120702,8.27,B,600,30081.00,-0.03,0.00
20120703,8.40,N,0,30471.00,-0.02,0.02
20120704,8.24,N,0,29991.00,-0.04,-0.00
20120705,8.06,N,0,29451.00,-0.06,-0.02
20120706,8.27,N,0,30081.00,-0.03,0.00
20120709,8.05,N,0,29421.00,-0.06,-0.02
20120710,7.97,N,0,29181.00,-0.07,-0.03
20120711,8.00,N,0,29271.00,-0.06,-0.02
20120712,8.04,N,0,29391.00,-0.06,-0.02
20120713,8.02,N,0,29331.00,-0.06,-0.02
20120716,7.91,N,0,29001.00,-0.07,-0.03
20120717,7.99,N,0,29241.00,-0.06,-0.03
20120718,8.10,N,0,29571.00,-0.05,-0.01
20120719,8.14,N,0,29691.00,-0.05,-0.01
20120720,8.07,N,0,29481.00,-0.06,-0.02
20120723,7.89,N,0,28941.00,-0.08,-0.04
20120724,7.86,N,0,28851.00,-0.08,-0.04
20120725,7.87,N,0,28881.00,-0.08,-0.04
20120726,7.91,N,0,29001.00,-0.07,-0.03
20120727,8.00,N,0,29271.00,-0.06,-0.02
20120730,7.84,N,0,28791.00,-0.08,-0.04
20120731,7.79,N,0,28641.00,-0.09,-0.05
20120801,7.88,N,0,28911.00,-0.08,-0.04
20120802,8.00,N,0,29271.00,-0.06,-0.02
20120803,8.08,N,0,29511.00,-0.05,-0.02
20120806,8.15,N,0,29721.00,-0.05,-0.01
20120807,8.17,N,0,29781.00,-0.04,-0.01
20120808,8.23,B,600,29961.00,-0.04,-0.00
20120809,8.20,N,0,29853.00,-0.04,-0.00
20120810,8.21,B,0,29889.00,-0.04,-0.00
20120813,8.27,N,0,30105.00,-0.03,0.00
20120814,8.27,N,0,30105.00,-0.03,0.00
20120815,8.11,N,0,29529.00,-0.05,-0.02
20120816,8.00,N,0,29133.00,-0.06,-0.03
20120817,7.85,N,0,28593.00,-0.08,-0.05
20120820,7.86,N,0,28629.00,-0.08,-0.05
20120821,7.93,N,0,28881.00,-0.07,-0.04
20120822,7.83,N,0,28521.00,-0.08,-0.05
20120823,7.91,N,0,28809.00,-0.07,-0.04
20120824,7.75,N,0,28233.00,-0.09,-0.06
20120827,7.57,N,0,27585.00,-0.11,-0.08
20120828,7.57,N,0,27585.00,-0.11,-0.08
20120829,7.63,N,0,27801.00,-0.11,-0.07
20120830,7.68,N,0,27981.00,-0.10,-0.07
20120831,7.71,N,0,28089.00,-0.10,-0.06
20120903,7.74,N,0,28197.00,-0.09,-0.06
20120904,7.63,N,0,27801.00,-0.11,-0.07
20120905,7.67,N,0,27945.00,-0.10,-0.07
20120906,7.74,N,0,28197.00,-0.09,-0.06
20120907,7.98,N,0,29061.00,-0.07,-0.03
20120910,8.00,N,0,29133.00,-0.06,-0.03
20120911,7.96,N,0,28989.00,-0.07,-0.03
20120912,7.91,N,0,28809.00,-0.07,-0.04
20120913,7.85,N,0,28593.00,-0.08,-0.05
20120914,7.77,N,0,28305.00,-0.09,-0.06
20120917,7.61,N,0,27729.00,-0.11,-0.08
20120918,7.56,N,0,27549.00,-0.11,-0.08
20120919,7.55,N,0,27513.00,-0.12,-0.08
20120920,7.21,N,0,26289.00,-0.16,-0.12
20120921,7.15,N,0,26073.00,-0.16,-0.13
20120924,7.18,N,0,26181.00,-0.16,-0.13
20120925,7.18,N,0,26181.00,-0.16,-0.13
20120926,7.07,N,0,25785.00,-0.17,-0.14
20120927,7.19,N,0,26217.00,-0.16,-0.13
20120928,7.30,N,0,26613.00,-0.15,-0.11
20121008,7.22,N,0,26325.00,-0.15,-0.12
20121009,7.45,N,0,27153.00,-0.13,-0.09
20121010,7.44,N,0,27117.00,-0.13,-0.10
20121011,7.43,N,0,27081.00,-0.13,-0.10
20121012,7.32,N,0,26685.00,-0.14,-0.11
20121015,7.19,N,0,26217.00,-0.16,-0.13
20121016,7.22,N,0,26325.00,-0.15,-0.12
20121017,7.25,N,0,26433.00,-0.15,-0.12
20121018,7.34,N,0,26757.00,-0.14,-0.11
20121019,7.43,N,0,27081.00,-0.13,-0.10
20121022,7.39,N,0,26937.00,-0.13,-0.10
20121023,7.32,N,0,26685.00,-0.14,-0.11
20121024,7.32,N,0,26685.00,-0.14,-0.11
20121025,7.27,N,0,26505.00,-0.15,-0.12
20121026,7.05,N,0,25713.00,-0.17,-0.14
20121029,7.02,N,0,25605.00,-0.18,-0.15
20121030,7.06,N,0,25749.00,-0.17,-0.14
20121031,7.00,N,0,25533.00,-0.18,-0.15
20121101,7.13,N,0,26001.00,-0.17,-0.13
20121102,7.17,N,0,26145.00,-0.16,-0.13
20121105,7.29,N,0,26577.00,-0.15,-0.11
20121106,7.32,N,0,26685.00,-0.14,-0.11
20121107,7.23,N,0,26361.00,-0.15,-0.12
20121108,7.04,N,0,25677.00,-0.18,-0.14
20121109,7.04,N,0,25677.00,-0.18,-0.14
20121112,7.10,N,0,25893.00,-0.17,-0.14
20121113,7.01,N,0,25569.00,-0.18,-0.15
20121114,7.01,N,0,25569.00,-0.18,-0.15
20121115,6.79,N,0,24777.00,-0.20,-0.17
20121116,6.74,N,0,24597.00,-0.21,-0.18
20121119,6.71,N,0,24489.00,-0.21,-0.18
20121120,6.71,N,0,24489.00,-0.21,-0.18
20121121,6.81,N,0,24849.00,-0.20,-0.17
20121122,6.74,N,0,24597.00,-0.21,-0.18
20121123,6.69,N,0,24417.00,-0.22,-0.19
20121126,6.60,N,0,24093.00,-0.23,-0.20
20121127,6.46,N,0,23589.00,-0.24,-0.21
20121128,6.39,N,0,23337.00,-0.25,-0.22
20121129,6.38,N,0,23301.00,-0.25,-0.22
20121130,6.39,N,0,23337.00,-0.25,-0.22
20121203,6.27,N,0,22905.00,-0.27,-0.24
20121204,6.18,N,0,22581.00,-0.28,-0.25
20121205,6.35,B,0,23193.00,-0.26,-0.23
20121206,6.38,N,0,23301.00,-0.25,-0.22
20121207,6.50,N,0,23733.00,-0.24,-0.21
20121210,6.58,N,0,24021.00,-0.23,-0.20
20121211,6.51,N,0,23769.00,-0.24,-0.21
20121212,6.46,N,0,23589.00,-0.24,-0.21
20121213,6.26,N,0,22869.00,-0.27,-0.24
20121214,6.60,N,0,24093.00,-0.23,-0.20
20121217,6.78,N,0,24741.00,-0.21,-0.18
20121218,6.69,N,0,24417.00,-0.22,-0.19
20121219,6.68,N,0,24381.00,-0.22,-0.19
20121220,6.74,N,0,24597.00,-0.21,-0.18
20121221,6.63,N,0,24201.00,-0.22,-0.19
20121224,6.67,N,0,24345.00,-0.22,-0.19
20121225,6.81,N,0,24849.00,-0.20,-0.17
20121226,6.91,N,0,25209.00,-0.19,-0.16
20121227,7.06,N,0,25749.00,-0.17,-0.14
20121228,7.35,N,0,26793.00,-0.14,-0.11
20121231,7.34,N,0,26757.00,-0.14,-0.11
20130104,7.16,N,0,26109.00,-0.16,-0.13
20130107,7.24,N,0,26397.00,-0.15,-0.12
20130108,7.44,N,0,27117.00,-0.13,-0.10
20130109,7.41,N,0,27009.00,-0.13,-0.10
20130110,7.50,N,0,27333.00,-0.12,-0.09
20130111,7.28,N,0,26541.00,-0.15,-0.12
20130114,7.45,N,0,27153.00,-0.13,-0.09
20130115,7.55,N,0,27513.00,-0.12,-0.08
20130116,7.40,N,0,26973.00,-0.13,-0.10
20130117,7.23,S,1200,26361.00,-0.15,-0.12
20130118,7.33,N,0,26601.00,-0.14,-0.11
20130121,7.33,N,0,26601.00,-0.14,-0.11
20130122,7.46,N,0,26913.00,-0.13,-0.10
20130123,8.21,N,0,28713.00,-0.04,-0.04
20130124,8.32,N,0,28977.00,-0.03,-0.03
20130125,8.06,N,0,28353.00,-0.06,-0.05
20130128,8.19,N,0,28665.00,-0.04,-0.04
20130129,8.20,N,0,28689.00,-0.04,-0.04
20130130,8.42,N,0,29217.00,-0.01,-0.03
20130131,8.28,N,0,28881.00,-0.03,-0.04
20130201,8.31,N,0,28953.00,-0.03,-0.03
20130204,8.03,N,0,28281.00,-0.06,-0.06
20130205,8.20,N,0,28689.00,-0.04,-0.04
20130206,8.45,N,0,29289.00,-0.01,-0.02
20130207,8.52,N,0,29457.00,-0.00,-0.02
20130208,8.68,N,0,29841.00,0.02,-0.01
20130218,8.74,N,0,29985.00,0.02,-0.00
20130219,8.53,N,0,29481.00,-0.00,-0.02
20130220,8.70,N,0,29889.00,0.02,-0.00
20130221,8.36,N,0,29073.00,-0.02,-0.03
20130222,8.45,N,0,29289.00,-0.01,-0.02
20130225,8.30,N,0,28929.00,-0.03,-0.04
20130226,8.63,N,0,29721.00,0.01,-0.01
20130227,8.36,N,0,29073.00,-0.02,-0.03
20130228,8.42,N,0,29217.00,-0.01,-0.03
20130301,8.37,N,0,29097.00,-0.02,-0.03
20130304,8.25,N,0,28809.00,-0.03,-0.04
20130305,8.72,N,0,29937.00,0.02,-0.00
20130306,9.04,N,0,30705.00,0.06,0.02
20130307,8.90,N,0,30369.00,0.04,0.01
20130308,8.78,N,0,30081.00,0.03,0.00
20130311,8.69,N,0,29865.00,0.02,-0.00
20130312,8.46,N,0,29313.00,-0.01,-0.02
20130313,8.28,N,0,28881.00,-0.03,-0.04
20130314,8.32,N,0,28977.00,-0.03,-0.03
20130315,8.43,N,0,29241.00,-0.01,-0.03
20130318,8.07,N,0,28377.00,-0.06,-0.05
20130319,8.08,N,0,28401.00,-0.05,-0.05
20130320,8.38,B,500,29121.00,-0.02,-0.03
20130321,8.59,N,0,29730.00,0.01,-0.01
20130322,8.63,N,0,29846.00,0.01,-0.01
20130325,8.50,N,0,29469.00,-0.00,-0.02
20130326,8.33,N,0,28976.00,-0.02,-0.03
20130327,8.54,B,500,29585.00,0.00,-0.01
20130328,8.45,N,0,29279.00,-0.01,-0.02
20130329,8.35,N,0,28939.00,-0.02,-0.04
20130401,8.46,N,0,29313.00,-0.01,-0.02
20130402,8.41,B,0,29143.00,-0.02,-0.03
20130403,8.39,N,0,29075.00,-0.02,-0.03
20130408,8.35,N,0,28939.00,-0.02,-0.04
20130409,8.61,N,0,29823.00,0.01,-0.01
20130410,8.59,N,0,29755.00,0.01,-0.01
20130411,8.55,N,0,29619.00,0.00,-0.01
20130412,8.38,N,0,29041.00,-0.02,-0.03
20130415,7.94,N,0,27545.00,-0.07,-0.08
20130416,8.04,N,0,27885.00,-0.06,-0.07
20130417,8.03,N,0,27851.00,-0.06,-0.07
20130418,8.07,N,0,27987.00,-0.06,-0.07
20130419,8.28,N,0,28701.00,-0.03,-0.04
20130422,8.15,N,0,28259.00,-0.05,-0.06
20130423,7.83,N,0,27171.00,-0.08,-0.09
20130424,7.91,N,0,27443.00,-0.07,-0.09
20130425,7.80,N,0,27069.00,-0.09,-0.10
20130426,7.77,N,0,26967.00,-0.09,-0.10
20130502,7.33,N,0,25471.00,-0.14,-0.15
20130503,7.40,N,0,25709.00,-0.13,-0.14
20130506,7.56,B,0,26253.00,-0.11,-0.12
20130507,7.62,N,0,26457.00,-0.11,-0.12
20130508,7.65,N,0,26559.00,-0.10,-0.11
20130509,7.65,N,0,26559.00,-0.10,-0.11
20130510,7.71,N,0,26763.00,-0.10,-0.11
20130513,7.74,N,0,26865.00,-0.09,-0.10
20130514,7.42,N,0,25777.00,-0.13,-0.14
20130515,7.56,N,0,26253.00,-0.11,-0.12
20130516,7.70,N,0,26729.00,-0.10,-0.11
20130517,7.83,N,0,27171.00,-0.08,-0.09
20130520,8.06,N,0,27953.00,-0.06,-0.07
20130521,8.34,N,0,28905.00,-0.02,-0.04
20130522,8.27,N,0,28667.00,-0.03,-0.04
20130523,8.54,N,0,29585.00,0.00,-0.01
20130524,8.63,N,0,29891.00,0.01,-0.00
20130527,8.52,N,0,29517.00,-0.00,-0.02
20130528,8.46,N,0,29313.00,-0.01,-0.02
20130529,8.60,N,0,29789.00,0.01,-0.01
20130530,8.56,N,0,29653.00,0.00,-0.01
20130531,8.64,N,0,29925.00,0.01,-0.00
20130603,8.72,N,0,30197.00,0.02,0.01
20130604,8.34,N,0,28905.00,-0.02,-0.04
20130605,8.42,N,0,29177.00,-0.01,-0.03
20130606,8.20,N,0,28429.00,-0.04,-0.05
20130607,8.02,N,0,27817.00,-0.06,-0.07
20130613,7.76,N,0,26933.00,-0.09,-0.10
20130614,7.94,N,0,27545.00,-0.07,-0.08
20130617,7.94,N,0,27545.00,-0.07,-0.08
20130618,8.11,N,0,28123.00,-0.05,-0.06
20130619,7.92,N,0,27477.00,-0.07,-0.08
20130620,7.76,N,0,26933.00,-0.09,-0.10
20130621,7.85,N,0,27239.00,-0.08,-0.09
20130624,7.53,N,0,26151.00,-0.12,-0.13
20130625,7.57,N,0,26287.00,-0.11,-0.12
20130626,8.17,B,0,28327.00,-0.04,-0.06
20130627,7.97,N,0,27647.00,-0.07,-0.08
20130628,7.90,N,0,27409.00,-0.07,-0.09
20130701,8.07,N,0,27987.00,-0.06,-0.07
20130702,8.17,N,0,28327.00,-0.04,-0.06
20130703,8.44,N,0,29245.00,-0.01,-0.03
20130704,8.42,N,0,29177.00,-0.01,-0.03
20130705,8.23,N,0,28531.00,-0.04,-0.05
20130708,7.94,N,0,27545.00,-0.07,-0.08
20130709,7.93,N,0,27511.00,-0.07,-0.08
20130710,8.33,N,0,28871.00,-0.02,-0.04
20130711,8.53,B,0,29551.00,-0.00,-0.01
20130712,8.37,N,0,29007.00,-0.02,-0.03
20130715,8.82,N,0,30537.00,0.03,0.02
20130716,8.88,N,0,30741.00,0.04,0.02
20130717,8.65,N,0,29959.00,0.01,-0.00
20130718,9.51,N,0,32883.00,0.11,0.10
20130719,9.76,N,0,33733.00,0.14,0.12
20130722,10.04,N,0,34685.00,0.18,0.16
20130723,10.21,N,0,35263.00,0.20,0.18
20130724,10.33,N,0,35671.00,0.21,0.19
20130725,9.88,N,0,34141.00,0.16,0.14
20130726,10.34,N,0,35705.00,0.21,0.19
20130729,9.71,S,1100,33563.00,0.14,0.12
20130730,9.44,N,0,32942.00,0.11,0.10
20130731,9.41,N,0,32873.00,0.10,0.10
20130801,10.27,N,0,34851.00,0.20,0.16
20130802,10.65,N,0,35725.00,0.25,0.19
20130805,10.91,N,0,36323.00,0.28,0.21
20130806,10.97,N,0,36461.00,0.28,0.22
20130807,10.72,N,0,35886.00,0.26,0.20
20130808,10.77,N,0,36001.00,0.26,0.20
20130809,10.36,N,0,35058.00,0.21,0.17
20130812,10.42,N,0,35196.00,0.22,0.17
20130813,10.77,N,0,36001.00,0.26,0.20
20130814,11.22,N,0,37036.00,0.31,0.23
20130815,10.97,N,0,36461.00,0.28,0.22
20130816,10.98,N,0,36484.00,0.29,0.22
20130819,11.94,N,0,38692.00,0.40,0.29
20130820,11.76,N,0,38278.00,0.38,0.28
20130821,11.70,N,0,38140.00,0.37,0.27
20130822,12.06,N,0,38968.00,0.41,0.30
20130823,11.46,N,0,37588.00,0.34,0.25
20130826,12.04,N,0,38922.00,0.41,0.30
20130827,11.82,N,0,38416.00,0.38,0.28
20130828,11.37,N,0,37381.00,0.33,0.25
20130829,11.72,N,0,38186.00,0.37,0.27
20130830,11.09,N,0,36737.00,0.30,0.22
20130902,11.29,N,0,37197.00,0.32,0.24
20130903,11.47,N,0,37611.00,0.34,0.25
20130904,11.25,N,0,37105.00,0.32,0.24
20130905,11.43,N,0,37519.00,0.34,0.25
20130906,11.76,N,0,38278.00,0.38,0.28
20130909,11.80,N,0,38370.00,0.38,0.28
20130910,11.62,N,0,37956.00,0.36,0.27
20130911,10.99,N,0,36507.00,0.29,0.22
20130912,10.64,N,0,35702.00,0.25,0.19
20130913,10.84,N,0,36162.00,0.27,0.21
20130916,11.23,N,0,37059.00,0.31,0.24
20130917,11.04,N,0,36622.00,0.29,0.22
20130918,10.77,N,0,36001.00,0.26,0.20
20130923,11.45,B,400,37565.00,0.34,0.25
20130924,11.74,N,0,38348.00,0.37,0.28
20130925,11.60,N,0,37970.00,0.36,0.27
20130926,11.29,N,0,37133.00,0.32,0.24
20130927,11.36,N,0,37322.00,0.33,0.24
20130930,12.50,B,400,40400.00,0.46,0.35
20131008,13.75,N,0,44275.00,0.61,0.48
20131009,14.60,N,0,46910.00,0.71,0.56
20131010,14.63,N,0,47003.00,0.71,0.57
20131011,14.30,N,0,45980.00,0.67,0.53
20131014,14.50,N,0,46600.00,0.70,0.55
20131015,15.95,N,0,51095.00,0.87,0.70
20131016,15.15,N,0,48615.00,0.77,0.62
20131017,14.86,N,0,47716.00,0.74,0.59
20131018,16.34,N,0,52304.00,0.91,0.74
20131021,17.08,N,0,54598.00,1.00,0.82
20131022,15.89,N,0,50909.00,0.86,0.70
20131023,14.70,N,0,47220.00,0.72,0.57
20131024,14.92,N,0,47902.00,0.75,0.60
20131025,13.81,N,0,44461.00,0.62,0.48
20131028,13.83,N,0,44523.00,0.62,0.48
20131029,13.33,N,0,42973.00,0.56,0.43
20131030,13.73,N,0,44213.00,0.61,0.47
20131031,13.22,N,0,42632.00,0.55,0.42
20131101,12.73,N,0,41113.00,0.49,0.37
20131104,12.89,N,0,41609.00,0.51,0.39
20131105,13.67,N,0,44027.00,0.60,0.47
20131106,13.16,N,0,42446.00,0.54,0.41
20131107,12.78,N,0,41268.00,0.50,0.38
20131108,12.68,N,0,40958.00,0.48,0.37
20131111,12.76,N,0,41206.00,0.49,0.37
20131112,12.16,N,0,39346.00,0.42,0.31
20131113,12.34,N,0,39904.00,0.44,0.33
20131114,12.61,N,0,40741.00,0.48,0.36
20131115,13.38,N,0,43128.00,0.57,0.44
20131118,13.59,N,0,43779.00,0.59,0.46
20131119,13.51,N,0,43531.00,0.58,0.45
20131120,14.12,N,0,45422.00,0.65,0.51
20131121,13.97,N,0,44957.00,0.64,0.50
20131122,13.49,N,0,43469.00,0.58,0.45
20131125,13.22,N,0,42632.00,0.55,0.42
20131126,13.32,N,0,42942.00,0.56,0.43
20131127,13.86,N,0,44616.00,0.62,0.49
20131128,13.73,N,0,44213.00,0.61,0.47
20131129,13.84,N,0,44554.00,0.62,0.49
20131202,12.57,N,0,40617.00,0.47,0.35
20131203,12.71,N,0,41051.00,0.49,0.37
20131204,12.97,N,0,41857.00,0.52,0.40
20131205,12.74,B,0,41144.00,0.49,0.37
20131206,12.56,N,0,40586.00,0.47,0.35
20131209,12.65,N,0,40865.00,0.48,0.36
20131210,12.39,N,0,40059.00,0.45,0.34
20131211,12.16,N,0,39346.00,0.42,0.31
20131212,12.48,N,0,40338.00,0.46,0.34
20131213,12.31,N,0,39811.00,0.44,0.33
20131216,11.88,N,0,38478.00,0.39,0.28
20131217,11.89,N,0,38509.00,0.39,0.28
20131218,11.95,N,0,38695.00,0.40,0.29
20131219,12.02,N,0,38912.00,0.41,0.30
20131220,11.83,N,0,38323.00,0.39,0.28
20131223,11.71,N,0,37951.00,0.37,0.27
20131224,12.16,N,0,39346.00,0.42,0.31
20131225,12.40,N,0,40090.00,0.45,0.34
