,price,action,amount,value,price_increase,value_return
20150625,17.27,N,0,57523.00,1.46,0.92
20150626,15.76,N,0,55409.00,1.25,0.85
20150629,17.34,N,0,57621.00,1.47,0.92
20150630,18.72,N,0,59553.00,1.67,0.99
20150701,16.84,N,0,56921.00,1.40,0.90
20150702,15.16,N,0,54569.00,1.16,0.82
20150703,13.64,N,0,52441.00,0.94,0.75
20150706,12.67,N,0,51083.00,0.80,0.70
20150707,11.40,N,0,49305.00,0.62,0.64
20150713,12.54,N,0,50901.00,0.79,0.70
20150714,13.80,N,0,52665.00,0.97,0.76
20150715,12.43,N,0,50747.00,0.77,0.69
20150716,12.65,N,0,51055.00,0.80,0.70
20150717,13.92,N,0,52833.00,0.98,0.76
20150720,14.73,N,0,53967.00,1.10,0.80
20150721,14.77,N,0,54023.00,1.10,0.80
20150722,15.57,N,0,55143.00,1.22,0.84
20150723,16.06,N,0,55829.00,1.29,0.86
20150724,15.50,N,0,55045.00,1.21,0.83
20150727,13.95,N,0,52875.00,0.99,0.76
20150728,12.56,N,0,50929.00,0.79,0.70
20150729,13.56,N,0,52329.00,0.93,0.74
20150730,13.40,N,0,52105.00,0.91,0.74
20150731,12.86,N,0,51349.00,0.83,0.71
20150803,12.36,N,0,50649.00,0.76,0.69
20150804,13.59,N,0,52371.00,0.94,0.75
20150805,13.17,N,0,51783.00,0.88,0.73
20150806,13.55,N,0,52315.00,0.93,0.74
20150807,14.23,N,0,53267.00,1.03,0.78
20150810,15.05,B,300,54415.00,1.14,0.81
20150811,14.78,N,0,53956.00,1.11,0.80
20150812,14.22,N,0,53004.00,1.03,0.77
20150813,14.87,N,0,54109.00,1.12,0.80
20150814,14.96,N,0,54262.00,1.13,0.81
20150817,15.73,N,0,55571.00,1.24,0.85
20150818,15.72,N,0,55554.00,1.24,0.85
20150819,17.29,N,0,58223.00,1.46,0.94
20150820,18.32,N,0,59974.00,1.61,1.00
20150821,16.49,N,0,56863.00,1.35,0.90
20150824,14.84,N,0,54058.00,1.11,0.80
20150825,13.36,N,0,51542.00,0.90,0.72
20150826,12.02,N,0,49264.00,0.71,0.64
20150827,11.65,N,0,48635.00,0.66,0.62
20150828,12.80,N,0,50590.00,0.82,0.69
20150831,11.52,N,0,48414.00,0.64,0.61
20150901,10.37,N,0,46459.00,0.48,0.55
20150902,9.33,N,0,44691.00,0.33,0.49
20150907,9.75,N,0,45405.00,0.39,0.51
20150908,10.49,N,0,46663.00,0.49,0.56
20150909,10.99,N,0,47513.00,0.57,0.58
20150910,10.38,N,0,46476.00,0.48,0.55
20150911,11.42,N,0,48244.00,0.63,0.61
20150921,11.70,N,0,48720.00,0.67,0.62
20150922,11.35,N,0,48125.00,0.62,0.60
20150923,11.73,N,0,48771.00,0.67,0.63
20150924,11.71,N,0,48737.00,0.67,0.62
20150925,10.80,N,0,47190.00,0.54,0.57
20150928,11.20,N,0,47870.00,0.60,0.60
20150929,10.57,N,0,46799.00,0.51,0.56
20150930,10.59,N,0,46833.00,0.51,0.56
20151008,11.22,N,0,47904.00,0.60,0.60
20151009,11.45,N,0,48295.00,0.63,0.61
20151012,12.59,N,0,50233.00,0.79,0.67
20151013,12.69,N,0,50403.00,0.81,0.68
20151014,12.51,N,0,50097.00,0.78,0.67
20151015,13.07,B,300,51049.00,0.86,0.70
20151016,13.35,N,0,51609.00,0.90,0.72
20151019,13.54,N,0,51989.00,0.93,0.73
20151020,14.13,N,0,53169.00,1.01,0.77
20151021,12.71,N,0,50329.00,0.81,0.68
20151022,13.13,N,0,51169.00,0.87,0.71
20151023,13.36,N,0,51629.00,0.90,0.72
20151026,13.91,N,0,52729.00,0.98,0.76
20151027,13.62,N,0,52149.00,0.94,0.74
20151028,13.10,N,0,51109.00,0.87,0.70
20151029,13.25,N,0,51409.00,0.89,0.71
20151030,13.47,N,0,51849.00,0.92,0.73
20151102,13.07,N,0,51049.00,0.86,0.70
20151103,13.01,N,0,50929.00,0.85,0.70
20151104,13.94,N,0,52789.00,0.99,0.76
20151105,14.58,N,0,54069.00,1.08,0.80
20151106,14.81,N,0,54529.00,1.11,0.82
20151109,14.65,N,0,54209.00,1.09,0.81
20151110,14.54,N,0,53989.00,1.07,0.80
20151111,15.09,N,0,55089.00,1.15,0.84
20151112,14.65,N,0,54209.00,1.09,0.81
20151113,14.22,N,0,53349.00,1.03,0.78
20151116,14.68,N,0,54269.00,1.09,0.81
20151117,14.43,N,0,53769.00,1.06,0.79
20151118,14.07,N,0,53049.00,1.00,0.77
20151119,14.51,N,0,53929.00,1.07,0.80
20151120,15.06,N,0,55029.00,1.15,0.83
20151123,14.45,S,600,53809.00,1.06,0.79
20151124,14.78,N,0,54271.00,1.11,0.81
20151125,15.07,N,0,54677.00,1.15,0.82
20151126,15.24,N,0,54915.00,1.17,0.83
20151127,13.71,N,0,52773.00,0.95,0.76
20151130,13.21,N,0,52073.00,0.88,0.74
20151201,13.42,B,300,52367.00,0.91,0.75
20151202,13.05,N,0,51738.00,0.86,0.72
20151203,13.51,N,0,52520.00,0.92,0.75
20151204,13.21,N,0,52010.00,0.88,0.73
20151207,13.47,N,0,52452.00,0.92,0.75
20151208,13.06,N,0,51755.00,0.86,0.73
20151209,13.54,N,0,52571.00,0.93,0.75
20151210,13.55,N,0,52588.00,0.93,0.75
20151211,13.30,N,0,52163.00,0.89,0.74
20151214,13.39,N,0,52316.00,0.91,0.74
20151215,13.78,N,0,52979.00,0.96,0.77
20151216,13.55,N,0,52588.00,0.93,0.75
20151217,14.11,N,0,53540.00,1.01,0.78
20151218,13.74,N,0,52911.00,0.96,0.76
20151221,13.86,N,0,53115.00,0.97,0.77
20151222,14.22,B,300,53727.00,1.03,0.79
20151223,14.81,N,0,54907.00,1.11,0.83
20151224,14.47,N,0,54227.00,1.06,0.81
20151225,14.47,B,300,54227.00,1.06,0.81
20151228,14.22,N,0,53652.00,1.03,0.79
20151229,14.31,N,0,53859.00,1.04,0.80
20151230,14.71,N,0,54779.00,1.10,0.83
20151231,14.25,B,300,53721.00,1.03,0.79
20160104,12.82,S,800,50003.00,0.83,0.67
20160105,12.18,N,0,48851.00,0.74,0.63
20160106,12.40,N,0,49247.00,0.77,0.64
20160107,11.16,N,0,47015.00,0.59,0.57
20160108,10.89,N,0,46529.00,0.55,0.55
20160111,9.80,N,0,44567.00,0.40,0.49
20160112,9.81,N,0,44585.00,0.40,0.49
20160113,8.91,N,0,42965.00,0.27,0.43
20160114,9.25,N,0,43577.00,0.32,0.45
20160115,8.60,N,0,42407.00,0.23,0.41
20160118,8.80,N,0,42767.00,0.25,0.43
20160119,9.68,N,0,44351.00,0.38,0.48
20160120,9.52,N,0,44063.00,0.36,0.47
20160121,9.15,N,0,43397.00,0.30,0.45
20160122,9.40,N,0,43847.00,0.34,0.46
20160125,9.40,N,0,43847.00,0.34,0.46
20160126,8.46,N,0,42155.00,0.21,0.41
20160127,8.27,N,0,41813.00,0.18,0.39
20160128,7.77,N,0,40913.00,0.11,0.36
20160129,8.24,N,0,41759.00,0.17,0.39
20160201,8.24,N,0,41759.00,0.17,0.39
20160202,8.63,N,0,42461.00,0.23,0.42
20160203,8.65,N,0,42497.00,0.23,0.42
20160204,8.83,N,0,42821.00,0.26,0.43
20160205,8.59,N,0,42389.00,0.22,0.41
20160215,8.47,N,0,42173.00,0.21,0.41
20160216,9.32,N,0,43703.00,0.33,0.46
20160217,9.43,N,0,43901.00,0.34,0.46
20160218,9.76,N,0,44495.00,0.39,0.48
20160219,9.79,B,500,44549.00,0.39,0.48
20160222,9.95,N,0,44917.00,0.42,0.50
20160223,9.75,N,0,44457.00,0.39,0.48
20160224,9.92,N,0,44848.00,0.41,0.49
20160225,8.93,N,0,42571.00,0.27,0.42
20160226,9.03,N,0,42801.00,0.29,0.43
20160229,9.28,N,0,43376.00,0.32,0.45
20160301,9.26,N,0,43330.00,0.32,0.44
20160302,9.82,B,500,44618.00,0.40,0.49
20160303,9.90,N,0,44842.00,0.41,0.49
20160304,9.31,S,900,43190.00,0.33,0.44
20160307,9.61,N,0,43760.00,0.37,0.46
20160308,9.80,N,0,44121.00,0.40,0.47
20160309,9.29,N,0,43152.00,0.32,0.44
20160310,8.96,N,0,42525.00,0.28,0.42
20160311,8.81,N,0,42240.00,0.25,0.41
20160314,9.24,N,0,43057.00,0.32,0.44
20160315,9.17,N,0,42924.00,0.31,0.43
20160316,8.98,N,0,42563.00,0.28,0.42
20160317,9.36,N,0,43285.00,0.33,0.44
20160318,9.74,N,0,44007.00,0.39,0.47
20160321,10.25,N,0,44976.00,0.46,0.50
20160322,10.49,N,0,45432.00,0.49,0.51
20160323,10.49,N,0,45432.00,0.49,0.51
20160324,10.36,N,0,45185.00,0.48,0.51
20160325,10.51,N,0,45470.00,0.50,0.52
20160328,10.28,N,0,45033.00,0.46,0.50
20160329,10.22,N,0,44919.00,0.46,0.50
20160330,10.52,N,0,45489.00,0.50,0.52
20160331,10.41,N,0,45280.00,0.48,0.51
20160401,10.21,N,0,44900.00,0.45,0.50
20160405,10.49,N,0,45432.00,0.49,0.51
20160406,10.67,N,0,45774.00,0.52,0.53
20160407,10.30,S,600,45071.00,0.47,0.50
20160408,10.47,N,0,45292.00,0.49,0.51
20160411,10.83,N,0,45760.00,0.54,0.53
20160412,10.76,N,0,45669.00,0.53,0.52
20160413,10.91,N,0,45864.00,0.55,0.53
20160414,11.20,N,0,46241.00,0.60,0.54
20160415,11.11,N,0,46124.00,0.58,0.54
20160418,10.84,N,0,45773.00,0.54,0.53
20160419,11.15,N,0,46176.00,0.59,0.54
20160420,10.61,N,0,45474.00,0.51,0.52
20160421,10.70,N,0,45591.00,0.52,0.52
20160422,11.04,N,0,46033.00,0.57,0.53
20160425,11.17,N,0,46202.00,0.59,0.54
20160426,11.44,N,0,46553.00,0.63,0.55
20160427,11.17,N,0,46202.00,0.59,0.54
20160428,10.92,N,0,45877.00,0.56,0.53
20160429,10.89,N,0,45838.00,0.55,0.53
20160503,11.30,N,0,46371.00,0.61,0.55
20160504,11.17,N,0,46202.00,0.59,0.54
20160505,11.34,N,0,46423.00,0.62,0.55
20160506,10.57,S,400,45422.00,0.51,0.51
20160509,10.27,N,0,45152.00,0.46,0.51
20160510,10.38,N,0,45251.00,0.48,0.51
20160511,10.30,N,0,45179.00,0.47,0.51
20160512,10.26,N,0,45143.00,0.46,0.50
20160513,10.38,N,0,45251.00,0.48,0.51
20160516,10.61,N,0,45458.00,0.51,0.52
20160517,10.59,N,0,45440.00,0.51,0.51
20160518,10.29,N,0,45170.00,0.47,0.51
20160519,10.35,N,0,45224.00,0.47,0.51
20160520,10.51,N,0,45368.00,0.50,0.51
20160523,10.57,N,0,45422.00,0.51,0.51
20160524,10.48,N,0,45341.00,0.49,0.51
20160525,10.48,N,0,45341.00,0.49,0.51
20160526,10.49,N,0,45350.00,0.49,0.51
20160527,10.50,N,0,45359.00,0.50,0.51
20160530,10.71,N,0,45548.00,0.53,0.52
20160531,11.18,N,0,45971.00,0.59,0.53
20160601,11.13,N,0,45926.00,0.59,0.53
20160602,11.16,N,0,45953.00,0.59,0.53
20160603,11.24,N,0,46025.00,0.60,0.53
20160606,11.02,N,0,45827.00,0.57,0.53
20160607,11.02,N,0,45827.00,0.57,0.53
20160608,10.77,N,0,45602.00,0.53,0.52
20160613,10.30,N,0,45179.00,0.47,0.51
20160614,10.41,B,400,45278.00,0.48,0.51
20160615,10.69,N,0,45642.00,0.52,0.52
20160616,10.55,N,0,45460.00,0.50,0.52
20160617,10.70,N,0,45655.00,0.52,0.52
20160620,10.70,N,0,45655.00,0.52,0.52
20160621,10.60,N,0,45525.00,0.51,0.52
20160622,10.83,N,0,45824.00,0.54,0.53
20160623,10.92,N,0,45941.00,0.56,0.53
20160624,10.90,N,0,45915.00,0.55,0.53
20160627,11.28,N,0,46409.00,0.61,0.55
20160628,11.29,N,0,46422.00,0.61,0.55
20160629,11.28,N,0,46409.00,0.61,0.55
20160630,11.17,N,0,46266.00,0.59,0.54
20160701,11.17,N,0,46266.00,0.59,0.54
20160704,11.67,N,0,46916.00,0.66,0.56
20160705,11.71,N,0,46968.00,0.67,0.57
20160706,12.64,N,0,48177.00,0.80,0.61
20160707,12.85,N,0,48450.00,0.83,0.61
20160708,12.98,N,0,48619.00,0.85,0.62
20160711,13.51,N,0,49308.00,0.92,0.64
20160712,13.75,N,0,49620.00,0.96,0.65
20160713,13.31,S,400,49048.00,0.90,0.63
20160714,14.61,N,0,50218.00,1.08,0.67
20160715,14.86,N,0,50443.00,1.12,0.68
20160718,15.17,N,0,50722.00,1.16,0.69
20160719,15.05,N,0,50614.00,1.14,0.69
20160720,15.05,N,0,50614.00,1.14,0.69
20160721,14.71,S,300,50308.00,1.10,0.68
20160722,15.49,N,0,50776.00,1.21,0.69
20160725,16.40,N,0,51322.00,1.34,0.71
20160726,16.93,N,0,51640.00,1.41,0.72
20160727,16.20,N,0,51202.00,1.31,0.71
20160728,15.84,N,0,50986.00,1.26,0.70
20160729,16.57,N,0,51424.00,1.36,0.71
20160801,16.11,N,0,51148.00,1.29,0.70
20160802,16.61,N,0,51448.00,1.37,0.71
20160803,16.53,N,0,51400.00,1.35,0.71
20160804,17.09,N,0,51736.00,1.43,0.72
20160805,17.15,N,0,51772.00,1.44,0.73
20160808,17.20,N,0,51802.00,1.45,0.73
20160809,17.31,N,0,51868.00,1.47,0.73
20160810,17.02,N,0,51694.00,1.42,0.72
20160811,16.63,N,0,51460.00,1.37,0.72
20160812,17.17,N,0,51784.00,1.45,0.73
20160815,17.23,N,0,51820.00,1.45,0.73
20160816,17.13,N,0,51760.00,1.44,0.73
20160817,17.86,N,0,52198.00,1.54,0.74
20160818,18.00,N,0,52282.00,1.56,0.74
20160819,17.88,N,0,52210.00,1.55,0.74
20160822,18.42,N,0,52534.00,1.62,0.75
20160823,18.58,N,0,52630.00,1.65,0.75
20160824,18.57,N,0,52624.00,1.65,0.75
20160825,18.67,N,0,52684.00,1.66,0.76
20160826,18.61,N,0,52648.00,1.65,0.75
20160829,19.16,N,0,52978.00,1.73,0.77
20160830,18.78,N,0,52750.00,1.68,0.76
20160831,16.90,S,300,51622.00,1.41,0.72
20160901,16.72,N,0,51568.00,1.38,0.72
20160902,16.39,N,0,51469.00,1.33,0.72
20160905,16.36,N,0,51460.00,1.33,0.72
20160906,16.36,N,0,51460.00,1.33,0.72
20160907,16.38,N,0,51466.00,1.33,0.72
20160908,16.18,N,0,51406.00,1.30,0.71
20160909,16.00,N,0,51352.00,1.28,0.71
20160912,15.80,N,0,51292.00,1.25,0.71
20160913,16.14,N,0,51394.00,1.30,0.71
20160914,16.30,N,0,51442.00,1.32,0.71
20160919,16.36,N,0,51460.00,1.33,0.72
20160920,16.20,N,0,51412.00,1.31,0.71
20160921,16.06,N,0,51370.00,1.29,0.71
20160922,16.08,N,0,51376.00,1.29,0.71
20160923,16.09,N,0,51379.00,1.29,0.71
20160926,15.66,N,0,51250.00,1.23,0.71
20160927,15.78,N,0,51286.00,1.25,0.71
20160928,15.94,N,0,51334.00,1.27,0.71
20160929,15.99,N,0,51349.00,1.28,0.71
20160930,16.72,N,0,51568.00,1.38,0.72
20161010,17.16,N,0,51700.00,1.44,0.72
20161011,17.23,N,0,51721.00,1.45,0.72
20161012,17.34,N,0,51754.00,1.47,0.73
20161013,16.96,B,200,51640.00,1.42,0.72
20161014,16.96,N,0,51640.00,1.42,0.72
20161017,16.97,N,0,51645.00,1.42,0.72
20161018,16.92,N,0,51620.00,1.41,0.72
20161019,16.52,N,0,51420.00,1.35,0.71
20161020,16.45,N,0,51385.00,1.34,0.71
20161021,16.64,N,0,51480.00,1.37,0.72
20161024,16.83,N,0,51575.00,1.40,0.72
20161025,17.04,N,0,51680.00,1.43,0.72
20161026,17.87,N,0,52095.00,1.55,0.74
20170106,16.08,N,0,51200.00,1.29,0.71
20170109,15.31,N,0,50815.00,1.18,0.69
20170110,15.11,N,0,50715.00,1.15,0.69
20170111,15.04,N,0,50680.00,1.14,0.69
20170112,14.67,N,0,50495.00,1.09,0.68
20170113,13.20,N,0,49760.00,0.88,0.66
20170116,12.15,N,0,49235.00,0.73,0.64
20170117,12.73,N,0,49525.00,0.81,0.65
20170118,12.40,N,0,49360.00,0.77,0.65
20170119,12.28,N,0,49300.00,0.75,0.64
20170120,12.40,N,0,49360.00,0.77,0.65
20170123,12.69,N,0,49505.00,0.81,0.65
20170124,12.68,N,0,49500.00,0.81,0.65
20170125,13.18,B,300,49750.00,0.88,0.66
20170126,13.56,N,0,50054.00,0.93,0.67
20170203,13.54,N,0,50038.00,0.93,0.67
20170206,13.72,N,0,50182.00,0.95,0.67
20170207,13.66,N,0,50134.00,0.95,0.67
20170208,13.55,N,0,50046.00,0.93,0.67
20170209,13.58,N,0,50070.00,0.93,0.67
20170210,13.58,N,0,50070.00,0.93,0.67
20170213,13.37,N,0,49902.00,0.90,0.66
20170214,13.37,N,0,49902.00,0.90,0.66
20170215,13.11,N,0,49694.00,0.87,0.66
20170216,13.13,N,0,49710.00,0.87,0.66
20170217,12.72,N,0,49382.00,0.81,0.65
20170220,12.85,N,0,49486.00,0.83,0.65
20170221,13.82,B,300,50262.00,0.97,0.68
20170222,13.73,N,0,50163.00,0.96,0.67
20170223,13.94,B,300,50394.00,0.99,0.68
20170224,14.19,N,0,50744.00,1.02,0.69
20170227,14.01,N,0,50492.00,1.00,0.68
20170228,13.89,N,0,50324.00,0.98,0.68
20170301,13.93,N,0,50380.00,0.98,0.68
20170302,13.66,N,0,50002.00,0.95,0.67
20170303,13.47,N,0,49736.00,0.92,0.66
20170306,13.81,N,0,50212.00,0.97,0.67
20170307,14.17,N,0,50716.00,1.02,0.69
20170308,13.91,N,0,50352.00,0.98,0.68
20170309,13.64,S,400,49974.00,0.94,0.67
20170310,13.50,N,0,49834.00,0.92,0.66
20170313,13.74,B,300,50074.00,0.96,0.67
20170314,14.47,N,0,51023.00,1.06,0.70
20170315,14.14,N,0,50594.00,1.01,0.69
20170316,14.53,N,0,51101.00,1.07,0.70
20170317,14.64,N,0,51244.00,1.09,0.71
20170320,14.54,N,0,51114.00,1.07,0.70
20170321,14.37,N,0,50893.00,1.05,0.70
20170322,14.67,N,0,51283.00,1.09,0.71
20170323,14.47,N,0,51023.00,1.06,0.70
20170324,14.47,N,0,51023.00,1.06,0.70
20170327,14.34,N,0,50854.00,1.04,0.70
20170328,13.97,N,0,50373.00,0.99,0.68
20170329,14.03,N,0,50451.00,1.00,0.68
20170330,13.45,S,400,49697.00,0.92,0.66
20170331,13.58,N,0,49814.00,0.93,0.66
20170405,13.94,B,300,50138.00,0.99,0.67
20170406,14.09,N,0,50318.00,1.01,0.68
20170407,14.89,N,0,51278.00,1.12,0.71
20170410,15.07,N,0,51494.00,1.15,0.72
20170411,14.89,N,0,51278.00,1.12,0.71
20170412,14.33,N,0,50606.00,1.04,0.69
20170413,14.35,N,0,50630.00,1.04,0.69
20170414,13.94,N,0,50138.00,0.99,0.67
20170417,13.75,N,0,49910.00,0.96,0.66
20170418,13.59,N,0,49718.00,0.94,0.66
20170419,13.21,N,0,49262.00,0.88,0.64
20170420,12.71,N,0,48662.00,0.81,0.62
20170421,12.89,N,0,48878.00,0.84,0.63
20170424,12.39,N,0,48278.00,0.76,0.61
20170425,12.13,N,0,47966.00,0.73,0.60
20170426,12.15,N,0,47990.00,0.73,0.60
20170427,11.91,N,0,47702.00,0.70,0.59
20170428,11.92,N,0,47714.00,0.70,0.59
20170502,12.37,N,0,48254.00,0.76,0.61
20170503,12.52,N,0,48434.00,0.78,0.61
20170510,13.77,B,300,49934.00,0.96,0.66
20170511,13.58,N,0,49649.00,0.93,0.65
20170512,13.07,N,0,48884.00,0.86,0.63
20170515,13.12,N,0,48959.00,0.87,0.63
20170516,13.11,N,0,48944.00,0.87,0.63
20170517,12.86,N,0,48569.00,0.83,0.62
20170518,12.39,N,0,47864.00,0.76,0.60
20170519,12.62,N,0,48209.00,0.80,0.61
20170522,12.07,N,0,47384.00,0.72,0.58
20170523,11.44,N,0,46439.00,0.63,0.55
20170524,11.27,N,0,46184.00,0.61,0.54
20170525,11.63,N,0,46724.00,0.66,0.56
20170526,11.72,N,0,46859.00,0.67,0.56
20170531,11.62,N,0,46709.00,0.66,0.56
20170601,10.93,N,0,45674.00,0.56,0.52
20170602,11.27,N,0,46184.00,0.61,0.54
20170605,11.30,N,0,46229.00,0.61,0.54
20170606,11.51,N,0,46544.00,0.64,0.55
20170607,11.67,N,0,46784.00,0.66,0.56
20170615,12.01,N,0,47294.00,0.71,0.58
20170616,12.27,N,0,47684.00,0.75,0.59
20170619,12.26,N,0,47669.00,0.75,0.59
20170620,12.22,N,0,47609.00,0.74,0.59
20170621,12.12,N,0,47459.00,0.73,0.58
20170622,11.95,N,0,47204.00,0.70,0.57
20170623,11.85,N,0,47054.00,0.69,0.57
20170626,12.24,N,0,47639.00,0.74,0.59
20170627,12.26,N,0,47669.00,0.75,0.59
20170628,12.08,N,0,47399.00,0.72,0.58
20170629,12.43,N,0,47924.00,0.77,0.60
20170630,12.33,N,0,47774.00,0.76,0.59
20170703,12.47,N,0,47984.00,0.78,0.60
20170704,12.72,B,300,48359.00,0.81,0.61
20170705,12.93,N,0,48737.00,0.84,0.62
20170706,12.71,N,0,48341.00,0.81,0.61
20170707,12.73,N,0,48377.00,0.81,0.61
20170710,12.67,N,0,48269.00,0.80,0.61
20170711,12.29,N,0,47585.00,0.75,0.59
20170712,12.34,N,0,47675.00,0.76,0.59
20170713,12.35,N,0,47693.00,0.76,0.59
20170714,12.24,N,0,47495.00,0.74,0.58
20170717,11.18,N,0,45587.00,0.59,0.52
20170718,11.41,N,0,46001.00,0.63,0.53
20170719,11.73,N,0,46577.00,0.67,0.55
20170720,11.58,N,0,46307.00,0.65,0.54
20170721,11.95,N,0,46973.00,0.70,0.57
20170724,12.44,B,400,47855.00,0.77,0.60
20170725,12.31,N,0,47569.00,0.75,0.59
20170726,12.50,N,0,47987.00,0.78,0.60
20170727,12.78,N,0,48603.00,0.82,0.62
20170728,12.60,N,0,48207.00,0.79,0.61
20170731,12.60,N,0,48207.00,0.79,0.61
20170801,12.59,N,0,48185.00,0.79,0.61
20170802,12.31,N,0,47569.00,0.75,0.59
20170803,12.38,B,400,47723.00,0.76,0.59
20170804,11.99,N,0,46709.00,0.71,0.56
20170807,12.06,N,0,46891.00,0.72,0.56
20170808,12.31,N,0,47541.00,0.75,0.58
20170809,12.27,N,0,47437.00,0.75,0.58
20170810,12.48,B,400,47983.00,0.78,0.60
20170811,12.10,N,0,46843.00,0.72,0.56
20170814,12.69,B,300,48613.00,0.81,0.62
20170815,12.74,N,0,48778.00,0.81,0.63
20170816,14.01,N,0,52969.00,1.00,0.77
20170817,14.71,N,0,55279.00,1.10,0.84
20170818,15.53,N,0,57985.00,1.21,0.93
20170821,15.39,N,0,57523.00,1.19,0.92
20170822,15.33,N,0,57325.00,1.18,0.91
20170823,14.73,N,0,55345.00,1.10,0.84
20170824,14.69,N,0,55213.00,1.09,0.84
20170825,14.81,N,0,55609.00,1.11,0.85
20170828,15.16,N,0,56764.00,1.16,0.89
20170829,14.29,N,0,53893.00,1.04,0.80
20170830,14.64,N,0,55048.00,1.09,0.83
20170831,14.82,N,0,55642.00,1.11,0.85
20170901,15.87,N,0,59107.00,1.26,0.97
20170904,16.61,N,0,61549.00,1.37,1.05
20170905,16.29,N,0,60493.00,1.32,1.02
20170906,16.79,N,0,62143.00,1.39,1.07
20170907,16.06,N,0,59734.00,1.29,0.99
20170908,16.05,N,0,59701.00,1.29,0.99
20170911,16.16,N,0,60064.00,1.30,1.00
20170912,16.56,N,0,61384.00,1.36,1.05
20170913,16.23,N,0,60295.00,1.31,1.01
20170914,16.15,N,0,60031.00,1.30,1.00
20170915,15.90,N,0,59206.00,1.26,0.97
20170918,16.00,N,0,59536.00,1.28,0.98
20170919,15.41,N,0,57589.00,1.20,0.92
20170920,15.72,N,0,58612.00,1.24,0.95
20170921,15.19,N,0,56863.00,1.16,0.90
20170922,15.11,N,0,56599.00,1.15,0.89
20170925,14.87,N,0,55807.00,1.12,0.86
20170926,15.20,B,300,56896.00,1.17,0.90
20170927,15.07,N,0,56428.00,1.15,0.88
20170928,15.41,N,0,57652.00,1.20,0.92
20170929,15.32,N,0,57328.00,1.18,0.91
20171009,16.03,N,0,59884.00,1.28,1.00
20171010,16.14,N,0,60280.00,1.30,1.01
20171011,16.57,N,0,61828.00,1.36,1.06
20171012,16.27,N,0,60748.00,1.32,1.02
20171013,15.85,N,0,59236.00,1.26,0.97
20171016,15.22,N,0,56968.00,1.17,0.90
20171017,15.23,N,0,57004.00,1.17,0.90
20171018,14.60,N,0,54736.00,1.08,0.82
20171019,14.10,N,0,52936.00,1.01,0.76
20171020,14.34,N,0,53800.00,1.04,0.79
20171023,14.42,N,0,54088.00,1.05,0.80
20171024,14.28,N,0,53584.00,1.03,0.79
20171025,14.52,N,0,54448.00,1.07,0.81
20171026,14.61,N,0,54772.00,1.08,0.83
20171027,14.33,N,0,53764.00,1.04,0.79
20171030,13.31,N,0,50092.00,0.90,0.67
20171031,13.52,N,0,50848.00,0.93,0.69
20171101,13.43,N,0,50524.00,0.91,0.68
20171102,13.46,N,0,50632.00,0.92,0.69
20171103,13.25,N,0,49876.00,0.89,0.66
20171106,13.56,B,0,50992.00,0.93,0.70
20171107,13.87,N,0,52108.00,0.98,0.74
20171108,13.83,N,0,51964.00,0.97,0.73
20171109,13.87,N,0,52108.00,0.98,0.74
20171110,13.99,N,0,52540.00,0.99,0.75
20171113,14.52,N,0,54448.00,1.07,0.81
20171114,14.52,N,0,54448.00,1.07,0.81
20171115,13.94,N,0,52360.00,0.99,0.75
20171116,14.10,N,0,52936.00,1.01,0.76
20171117,13.20,N,0,49696.00,0.88,0.66
20171120,13.34,N,0,50200.00,0.90,0.67
20171121,13.28,N,0,49984.00,0.89,0.67
20171122,13.25,N,0,49876.00,0.89,0.66
20171123,12.63,N,0,47644.00,0.80,0.59
20171124,12.30,N,0,46456.00,0.75,0.55
20171127,12.27,N,0,46348.00,0.75,0.54
20171128,12.69,N,0,47860.00,0.81,0.60
20171129,12.58,N,0,47464.00,0.79,0.58
20171130,12.40,N,0,46816.00,0.77,0.56
20171201,12.69,N,0,47860.00,0.81,0.60
20171204,12.51,N,0,47212.00,0.78,0.57
20171205,11.69,N,0,44260.00,0.67,0.48
20171206,12.05,N,0,45556.00,0.72,0.52
20171207,11.94,N,0,45160.00,0.70,0.51
20171208,12.06,N,0,45592.00,0.72,0.52
20171211,12.56,B,0,47392.00,0.79,0.58
20171212,12.37,N,0,46708.00,0.76,0.56
20171218,12.40,N,0,46816.00,0.77,0.56
20171219,12.54,N,0,47320.00,0.79,0.58
20171220,12.42,N,0,46888.00,0.77,0.56
20171221,12.22,N,0,46168.00,0.74,0.54
20171222,12.06,N,0,45592.00,0.72,0.52
20171225,11.59,N,0,43900.00,0.65,0.46
20171226,11.66,N,0,44152.00,0.66,0.47
20171227,11.39,N,0,43180.00,0.62,0.44
20171228,11.48,N,0,43504.00,0.64,0.45
20171229,11.76,N,0,44512.00,0.68,0.48
20180102,11.81,N,0,44692.00,0.68,0.49
20180103,12.11,N,0,45772.00,0.73,0.53
20180104,12.03,N,0,45484.00,0.71,0.52
20180105,11.98,N,0,45304.00,0.71,0.51
20180108,12.26,N,0,46312.00,0.75,0.54
20180109,12.07,N,0,45628.00,0.72,0.52
20180110,13.11,B,0,49372.00,0.87,0.65
20180111,13.66,N,0,51352.00,0.95,0.71
20180112,12.94,N,0,48760.00,0.84,0.63
20180115,12.38,N,0,46744.00,0.76,0.56
20180116,12.76,N,0,48112.00,0.82,0.60
20180117,12.11,N,0,45772.00,0.73,0.53
