,price,action,amount,value,price_increase,value_return
20110815,7.87,N,0,29865.00,-0.14,-0.00
20110816,7.73,N,0,29795.00,-0.15,-0.01
20110817,7.79,N,0,29825.00,-0.15,-0.01
20110818,7.61,N,0,29735.00,-0.17,-0.01
20110819,7.56,N,0,29710.00,-0.17,-0.01
20110822,7.64,N,0,29750.00,-0.16,-0.01
20110823,7.74,N,0,29800.00,-0.15,-0.01
20110824,7.77,N,0,29815.00,-0.15,-0.01
20110825,7.89,N,0,29875.00,-0.14,-0.00
20110826,7.84,N,0,29850.00,-0.14,-0.01
20110829,7.79,N,0,29825.00,-0.15,-0.01
20110830,7.73,N,0,29795.00,-0.15,-0.01
20110831,7.63,N,0,29745.00,-0.16,-0.01
20110901,7.60,N,0,29730.00,-0.17,-0.01
20110902,7.51,N,0,29685.00,-0.18,-0.01
20110905,7.17,N,0,29515.00,-0.21,-0.02
20110906,7.12,N,0,29490.00,-0.22,-0.02
20110907,7.32,B,600,29590.00,-0.20,-0.01
20110908,7.19,N,0,29447.00,-0.21,-0.02
20110909,7.19,N,0,29447.00,-0.21,-0.02
20110913,7.09,N,0,29337.00,-0.22,-0.02
20110914,7.21,N,0,29469.00,-0.21,-0.02
20110915,7.27,N,0,29535.00,-0.20,-0.02
20110916,7.29,N,0,29557.00,-0.20,-0.01
20110919,7.08,N,0,29326.00,-0.22,-0.02
20110920,7.15,N,0,29403.00,-0.22,-0.02
20110921,7.48,B,600,29766.00,-0.18,-0.01
20110922,7.20,N,0,29290.00,-0.21,-0.02
20110923,7.38,N,0,29596.00,-0.19,-0.01
20110926,7.15,N,0,29205.00,-0.22,-0.03
20110927,7.24,N,0,29358.00,-0.21,-0.02
20110928,7.13,N,0,29171.00,-0.22,-0.03
20110929,6.86,N,0,28712.00,-0.25,-0.04
20110930,6.75,N,0,28525.00,-0.26,-0.05
20111010,6.73,N,0,28491.00,-0.26,-0.05
20111011,6.76,N,0,28542.00,-0.26,-0.05
20111012,7.00,N,0,28950.00,-0.23,-0.04
20111013,7.17,N,0,29239.00,-0.21,-0.03
20111014,7.07,N,0,29069.00,-0.23,-0.03
20111017,7.32,B,600,29494.00,-0.20,-0.02
20111018,7.14,S,700,29080.00,-0.22,-0.03
20111019,6.91,N,0,28712.00,-0.24,-0.04
20111020,6.71,N,0,28392.00,-0.27,-0.05
20111021,6.64,N,0,28280.00,-0.27,-0.06
20111024,6.73,B,700,28424.00,-0.26,-0.05
20111025,6.96,N,0,28953.00,-0.24,-0.03
20111026,7.02,N,0,29091.00,-0.23,-0.03
20111027,7.10,N,0,29275.00,-0.22,-0.02
20111028,7.29,B,600,29712.00,-0.20,-0.01
20111031,7.45,N,0,30176.00,-0.18,0.01
20111101,7.62,N,0,30669.00,-0.17,0.02
20111102,8.39,N,0,32902.00,-0.08,0.10
20111103,9.22,N,0,35309.00,0.01,0.18
20111104,9.54,N,0,36237.00,0.04,0.21
20111107,9.41,N,0,35860.00,0.03,0.20
20111108,8.99,N,0,34642.00,-0.02,0.15
20111109,9.33,N,0,35628.00,0.02,0.19
20111110,9.27,N,0,35454.00,0.02,0.18
20111111,9.24,N,0,35367.00,0.01,0.18
20111114,9.45,N,0,35976.00,0.04,0.20
20111115,9.59,N,0,36382.00,0.05,0.21
20111116,9.52,N,0,36179.00,0.04,0.21
20111117,9.77,N,0,36904.00,0.07,0.23
20111118,9.29,S,900,35512.00,0.02,0.18
20111121,9.43,N,0,35792.00,0.03,0.19
20111122,9.74,N,0,36412.00,0.07,0.21
20111123,9.85,N,0,36632.00,0.08,0.22
20111124,9.95,N,0,36832.00,0.09,0.23
20111125,9.18,S,600,35292.00,0.01,0.18
20111128,8.86,N,0,34844.00,-0.03,0.16
20111129,8.89,N,0,34886.00,-0.03,0.16
20111130,8.26,N,0,34004.00,-0.10,0.13
20111201,8.36,N,0,34144.00,-0.08,0.14
20111202,8.36,N,0,34144.00,-0.08,0.14
20111205,7.69,N,0,33206.00,-0.16,0.11
20111206,7.89,N,0,33486.00,-0.14,0.12
20111207,8.01,N,0,33654.00,-0.12,0.12
20111208,8.19,N,0,33906.00,-0.10,0.13
20111209,8.37,N,0,34158.00,-0.08,0.14
20111212,7.99,N,0,33626.00,-0.12,0.12
20111214,7.52,N,0,32968.00,-0.18,0.10
20111215,7.40,N,0,32800.00,-0.19,0.09
20111216,7.77,N,0,33318.00,-0.15,0.11
20111219,7.94,N,0,33556.00,-0.13,0.12
20111220,7.69,N,0,33206.00,-0.16,0.11
20111221,7.43,N,0,32842.00,-0.19,0.09
20111222,7.17,N,0,32478.00,-0.21,0.08
20111223,7.26,N,0,32604.00,-0.20,0.09
20111226,7.27,N,0,32618.00,-0.20,0.09
20111227,6.86,N,0,32044.00,-0.25,0.07
20111228,6.87,N,0,32058.00,-0.25,0.07
20111229,7.06,B,700,32324.00,-0.23,0.08
20111230,7.17,N,0,32555.00,-0.21,0.09
20120104,6.77,N,0,31715.00,-0.26,0.06
20120105,6.51,N,0,31169.00,-0.29,0.04
20120106,6.70,N,0,31568.00,-0.27,0.05
20120109,7.02,N,0,32240.00,-0.23,0.07
20120110,7.27,B,600,32765.00,-0.20,0.09
20120111,7.99,B,600,34709.00,-0.12,0.16
20120112,7.83,N,0,34181.00,-0.14,0.14
20120113,7.56,N,0,33290.00,-0.17,0.11
20120116,7.47,N,0,32993.00,-0.18,0.10
20120117,8.02,N,0,34808.00,-0.12,0.16
20120118,7.81,N,0,34115.00,-0.14,0.14
20120119,7.69,B,600,33719.00,-0.16,0.12
20120120,7.38,N,0,32510.00,-0.19,0.08
20120130,7.44,N,0,32744.00,-0.19,0.09
20120131,7.32,N,0,32276.00,-0.20,0.08
20120201,7.22,N,0,31886.00,-0.21,0.06
20120202,7.52,B,0,33056.00,-0.18,0.10
20120203,7.67,N,0,33641.00,-0.16,0.12
20120206,7.66,N,0,33602.00,-0.16,0.12
20120207,7.62,N,0,33446.00,-0.17,0.11
20120208,7.83,N,0,34265.00,-0.14,0.14
20120209,8.07,N,0,35201.00,-0.12,0.17
20120210,7.92,N,0,34616.00,-0.13,0.15
20120213,8.00,N,0,34928.00,-0.12,0.16
20120214,7.87,N,0,34421.00,-0.14,0.15
20120215,8.09,N,0,35279.00,-0.11,0.18
20120216,8.16,N,0,35552.00,-0.11,0.19
20120217,7.99,N,0,34889.00,-0.12,0.16
20120220,8.05,N,0,35123.00,-0.12,0.17
20120221,8.24,N,0,35864.00,-0.10,0.20
20120222,8.35,N,0,36293.00,-0.09,0.21
20120223,8.32,N,0,36176.00,-0.09,0.21
20120224,8.41,N,0,36527.00,-0.08,0.22
20120227,8.56,N,0,37112.00,-0.06,0.24
20120228,8.64,N,0,37424.00,-0.05,0.25
20120229,8.31,N,0,36137.00,-0.09,0.20
20120301,8.33,N,0,36215.00,-0.09,0.21
20120302,8.42,N,0,36566.00,-0.08,0.22
20120305,8.39,N,0,36449.00,-0.08,0.21
20120306,8.14,N,0,35474.00,-0.11,0.18
20120307,8.20,N,0,35708.00,-0.10,0.19
20120308,8.30,N,0,36098.00,-0.09,0.20
20120309,8.38,N,0,36410.00,-0.08,0.21
20120312,8.54,N,0,37034.00,-0.06,0.23
20120313,8.68,N,0,37580.00,-0.05,0.25
20120314,7.96,N,0,34772.00,-0.13,0.16
20120315,7.92,N,0,34616.00,-0.13,0.15
20120316,8.09,N,0,35279.00,-0.11,0.18
20120319,8.26,N,0,35942.00,-0.10,0.20
20120320,8.42,N,0,36566.00,-0.08,0.22
20120321,8.54,N,0,37034.00,-0.06,0.23
20120322,8.36,N,0,36332.00,-0.08,0.21
20120323,8.05,N,0,35123.00,-0.12,0.17
20120326,8.06,N,0,35162.00,-0.12,0.17
20120327,7.86,N,0,34382.00,-0.14,0.15
20120328,7.40,N,0,32588.00,-0.19,0.09
20120329,7.41,N,0,32627.00,-0.19,0.09
20120330,7.32,N,0,32276.00,-0.20,0.08
20120405,7.56,B,0,33212.00,-0.17,0.11
20120406,8.17,N,0,35591.00,-0.11,0.19
20120409,7.81,N,0,34187.00,-0.14,0.14
20120410,7.97,N,0,34811.00,-0.13,0.16
20120411,7.92,N,0,34616.00,-0.13,0.15
20120413,8.13,N,0,35435.00,-0.11,0.18
20120416,8.01,N,0,34967.00,-0.12,0.17
20120417,8.13,N,0,35435.00,-0.11,0.18
20120418,8.33,N,0,36215.00,-0.09,0.21
20120419,8.41,N,0,36527.00,-0.08,0.22
20120420,8.35,N,0,36293.00,-0.09,0.21
20120423,7.94,N,0,34694.00,-0.13,0.16
20120424,7.87,N,0,34421.00,-0.14,0.15
20120425,8.01,N,0,34967.00,-0.12,0.17
20120426,7.95,N,0,34733.00,-0.13,0.16
20120427,8.28,N,0,36020.00,-0.09,0.20
20120502,8.38,N,0,36410.00,-0.08,0.21
20120503,8.54,B,0,37034.00,-0.06,0.23
20120504,8.75,N,0,37853.00,-0.04,0.26
20120507,8.81,N,0,38087.00,-0.04,0.27
20120508,8.61,N,0,37307.00,-0.06,0.24
20120509,8.71,N,0,37697.00,-0.05,0.26
20120510,8.83,N,0,38165.00,-0.03,0.27
20120511,8.46,N,0,36722.00,-0.07,0.22
20120514,8.32,N,0,36176.00,-0.09,0.21
20120515,8.37,N,0,36371.00,-0.08,0.21
20120517,8.47,N,0,36761.00,-0.07,0.23
20120518,8.29,S,1300,36059.00,-0.09,0.20
20120521,8.31,N,0,36111.00,-0.09,0.20
20120522,8.45,N,0,36475.00,-0.07,0.22
20120523,8.32,N,0,36137.00,-0.09,0.20
20120524,9.15,N,0,38295.00,0.00,0.28
20120525,9.09,N,0,38139.00,-0.00,0.27
20120528,8.95,S,800,37775.00,-0.02,0.26
20120529,9.20,N,0,38225.00,0.01,0.27
20120530,9.17,N,0,38171.00,0.00,0.27
20120531,9.29,N,0,38387.00,0.02,0.28
20120601,9.05,N,0,37955.00,-0.01,0.27
20120604,8.68,S,600,37289.00,-0.05,0.24
20120605,8.66,N,0,37265.00,-0.05,0.24
20120606,8.75,N,0,37373.00,-0.04,0.25
20120607,8.75,N,0,37373.00,-0.04,0.25
20120608,8.61,N,0,37205.00,-0.06,0.24
20120611,9.09,B,500,37781.00,-0.00,0.26
20120612,8.95,N,0,37543.00,-0.02,0.25
20120613,9.29,N,0,38121.00,0.02,0.27
20120614,9.04,S,500,37696.00,-0.01,0.26
20120615,9.18,N,0,37864.00,0.01,0.26
20120618,9.19,N,0,37876.00,0.01,0.26
20120619,8.90,N,0,37528.00,-0.03,0.25
20120620,9.22,N,0,37912.00,0.01,0.26
20120621,8.92,S,600,37552.00,-0.02,0.25
20120625,8.52,N,0,37312.00,-0.07,0.24
20120626,8.57,N,0,37342.00,-0.06,0.24
20120627,8.58,N,0,37348.00,-0.06,0.24
20120628,8.24,N,0,37144.00,-0.10,0.24
20120629,8.39,N,0,37234.00,-0.08,0.24
20120702,8.50,N,0,37300.00,-0.07,0.24
20120703,8.46,N,0,37276.00,-0.07,0.24
20120704,8.41,N,0,37246.00,-0.08,0.24
20120705,8.17,N,0,37102.00,-0.11,0.24
20120706,8.27,N,0,37162.00,-0.09,0.24
20120709,7.95,N,0,36970.00,-0.13,0.23
20120710,7.94,N,0,36964.00,-0.13,0.23
20120711,8.04,N,0,37024.00,-0.12,0.23
20120712,8.31,N,0,37186.00,-0.09,0.24
20120713,8.13,N,0,37078.00,-0.11,0.24
20120716,7.66,N,0,36796.00,-0.16,0.23
20120717,7.84,N,0,36904.00,-0.14,0.23
20120718,7.86,N,0,36916.00,-0.14,0.23
20120719,7.93,N,0,36958.00,-0.13,0.23
20120720,7.86,N,0,36916.00,-0.14,0.23
20120723,7.89,N,0,36934.00,-0.14,0.23
20120724,7.93,N,0,36958.00,-0.13,0.23
20120725,7.83,N,0,36898.00,-0.14,0.23
20120726,7.63,N,0,36778.00,-0.16,0.23
20120727,7.55,N,0,36730.00,-0.17,0.22
20120730,7.21,N,0,36526.00,-0.21,0.22
20120731,7.02,N,0,36412.00,-0.23,0.21
20120801,7.17,N,0,36502.00,-0.21,0.22
20120802,7.57,B,600,36742.00,-0.17,0.22
20120803,7.60,N,0,36778.00,-0.17,0.23
20120806,7.74,N,0,36946.00,-0.15,0.23
20120807,7.76,N,0,36970.00,-0.15,0.23
20120808,7.94,N,0,37186.00,-0.13,0.24
20120809,7.89,N,0,37126.00,-0.14,0.24
20120810,7.87,N,0,37102.00,-0.14,0.24
20120813,7.54,N,0,36706.00,-0.17,0.22
20120814,7.65,N,0,36838.00,-0.16,0.23
20120815,7.47,N,0,36622.00,-0.18,0.22
20120816,7.46,N,0,36610.00,-0.18,0.22
20120817,7.54,N,0,36706.00,-0.17,0.22
20120820,7.55,N,0,36718.00,-0.17,0.22
20120821,7.76,N,0,36970.00,-0.15,0.23
20120822,7.88,N,0,37114.00,-0.14,0.24
20120823,8.01,B,600,37270.00,-0.12,0.24
20120824,7.97,N,0,37198.00,-0.13,0.24
20120827,7.93,N,0,37126.00,-0.13,0.24
20120828,8.15,N,0,37522.00,-0.11,0.25
20120829,7.92,N,0,37108.00,-0.13,0.24
20120830,8.69,N,0,38494.00,-0.05,0.28
20120831,9.56,N,0,40060.00,0.05,0.34
20120903,9.40,N,0,39772.00,0.03,0.33
20120904,9.17,S,600,39358.00,0.00,0.31
20120905,9.11,N,0,39286.00,-0.00,0.31
20120906,8.94,N,0,39082.00,-0.02,0.30
20120907,9.05,N,0,39214.00,-0.01,0.31
20120910,9.25,N,0,39454.00,0.01,0.32
20120911,9.01,N,0,39166.00,-0.01,0.31
20120912,9.06,N,0,39226.00,-0.01,0.31
20120913,8.55,S,600,38614.00,-0.06,0.29
20120914,8.45,N,0,38554.00,-0.07,0.29
20120917,8.42,N,0,38536.00,-0.08,0.28
20120918,8.79,N,0,38758.00,-0.04,0.29
20120919,8.64,N,0,38668.00,-0.05,0.29
20120920,8.20,N,0,38404.00,-0.10,0.28
20120921,7.92,N,0,38236.00,-0.13,0.27
20120924,8.07,N,0,38326.00,-0.12,0.28
20120925,7.94,N,0,38248.00,-0.13,0.27
20120926,7.69,N,0,38098.00,-0.16,0.27
20120927,7.91,N,0,38230.00,-0.13,0.27
20120928,8.02,N,0,38296.00,-0.12,0.28
20121008,8.03,N,0,38302.00,-0.12,0.28
20121009,8.26,N,0,38440.00,-0.10,0.28
20121010,8.32,N,0,38476.00,-0.09,0.28
20121011,8.52,N,0,38596.00,-0.07,0.29
20121012,8.32,N,0,38476.00,-0.09,0.28
20121015,8.33,N,0,38482.00,-0.09,0.28
20121016,8.31,N,0,38470.00,-0.09,0.28
20121017,8.35,N,0,38494.00,-0.09,0.28
20121018,8.45,N,0,38554.00,-0.07,0.29
20121019,8.66,N,0,38680.00,-0.05,0.29
20121022,8.50,N,0,38584.00,-0.07,0.29
20121023,8.29,N,0,38458.00,-0.09,0.28
20121024,8.23,N,0,38422.00,-0.10,0.28
20121025,8.29,N,0,38458.00,-0.09,0.28
20121026,7.94,N,0,38248.00,-0.13,0.27
20121029,7.89,N,0,38218.00,-0.14,0.27
20121030,7.92,N,0,38236.00,-0.13,0.27
20121031,7.94,N,0,38248.00,-0.13,0.27
20121101,8.09,B,600,38338.00,-0.11,0.28
20121102,8.15,N,0,38410.00,-0.11,0.28
20121105,8.17,N,0,38434.00,-0.11,0.28
20121106,8.00,N,0,38230.00,-0.12,0.27
20121107,8.02,N,0,38254.00,-0.12,0.28
20121108,7.70,N,0,37870.00,-0.16,0.26
20121109,7.72,N,0,37894.00,-0.15,0.26
20121112,7.79,N,0,37978.00,-0.15,0.27
20121113,7.86,N,0,38062.00,-0.14,0.27
20121114,7.74,N,0,37918.00,-0.15,0.26
20121115,7.77,N,0,37954.00,-0.15,0.27
20121116,7.84,N,0,38038.00,-0.14,0.27
20121119,7.75,N,0,37930.00,-0.15,0.26
20121120,8.16,B,600,38422.00,-0.11,0.28
20121121,8.15,N,0,38404.00,-0.11,0.28
20121122,8.13,N,0,38368.00,-0.11,0.28
20121123,8.19,N,0,38476.00,-0.10,0.28
20121126,8.01,N,0,38152.00,-0.12,0.27
20121127,7.67,N,0,37540.00,-0.16,0.25
20121128,7.62,N,0,37450.00,-0.17,0.25
20121129,7.66,N,0,37522.00,-0.16,0.25
20121130,7.78,B,600,37738.00,-0.15,0.26
20121203,7.60,N,0,37306.00,-0.17,0.24
20121204,7.50,N,0,37066.00,-0.18,0.24
20121205,7.75,B,600,37666.00,-0.15,0.26
20121206,7.61,N,0,37246.00,-0.17,0.24
20121207,7.75,N,0,37666.00,-0.15,0.26
20121210,7.94,N,0,38236.00,-0.13,0.27
20121211,7.94,N,0,38236.00,-0.13,0.27
20121212,7.86,B,600,37996.00,-0.14,0.27
20121213,7.67,N,0,37312.00,-0.16,0.24
20121214,7.95,B,600,38320.00,-0.13,0.28
20121217,8.11,N,0,38992.00,-0.11,0.30
20121218,8.02,N,0,38614.00,-0.12,0.29
20121219,8.11,N,0,38992.00,-0.11,0.30
20121220,8.22,N,0,39454.00,-0.10,0.32
20121221,8.10,N,0,38950.00,-0.11,0.30
20121224,8.09,N,0,38908.00,-0.11,0.30
20121225,8.30,B,0,39790.00,-0.09,0.33
20121226,8.41,N,0,40252.00,-0.08,0.34
20121227,8.12,N,0,39034.00,-0.11,0.30
20121228,8.21,B,600,39412.00,-0.10,0.31
20121231,8.23,N,0,39508.00,-0.10,0.32
20130104,8.24,N,0,39556.00,-0.10,0.32
20130107,8.36,N,0,40132.00,-0.08,0.34
20130108,8.49,N,0,40756.00,-0.07,0.36
20130109,8.44,N,0,40516.00,-0.08,0.35
20130110,8.58,N,0,41188.00,-0.06,0.37
20130111,8.29,N,0,39796.00,-0.09,0.33
20130114,8.50,N,0,40804.00,-0.07,0.36
20130115,8.71,N,0,41812.00,-0.05,0.39
20130116,8.76,N,0,42052.00,-0.04,0.40
20130117,8.69,N,0,41716.00,-0.05,0.39
20130118,8.73,N,0,41908.00,-0.04,0.40
20130121,8.72,N,0,41860.00,-0.04,0.40
20130122,8.77,N,0,42100.00,-0.04,0.40
20130123,8.93,N,0,42868.00,-0.02,0.43
20130124,8.56,S,1600,41092.00,-0.06,0.37
20130125,8.46,N,0,40772.00,-0.07,0.36
20130128,8.60,N,0,41220.00,-0.06,0.37
20130129,8.68,N,0,41476.00,-0.05,0.38
20130130,8.75,N,0,41700.00,-0.04,0.39
20130131,8.77,N,0,41764.00,-0.04,0.39
20130201,8.79,N,0,41828.00,-0.04,0.39
20130204,8.65,N,0,41380.00,-0.05,0.38
20130205,8.70,N,0,41540.00,-0.05,0.38
20130206,8.88,N,0,42116.00,-0.03,0.40
20130207,8.84,N,0,41988.00,-0.03,0.40
20130208,8.58,N,0,41156.00,-0.06,0.37
20130218,8.62,N,0,41284.00,-0.06,0.38
20130219,8.50,N,0,40900.00,-0.07,0.36
20130220,8.60,N,0,41220.00,-0.06,0.37
20130221,8.70,N,0,41540.00,-0.05,0.38
20130222,8.55,N,0,41060.00,-0.06,0.37
20130225,8.86,N,0,42052.00,-0.03,0.40
20130226,8.71,N,0,41572.00,-0.05,0.39
20130227,8.66,N,0,41412.00,-0.05,0.38
20130228,8.81,B,500,41892.00,-0.04,0.40
20130301,8.87,N,0,42114.00,-0.03,0.40
20130304,8.51,N,0,40782.00,-0.07,0.36
20130305,8.75,B,500,41670.00,-0.04,0.39
20130306,9.15,B,500,43350.00,0.00,0.45
20130307,8.94,N,0,42363.00,-0.02,0.41
20130308,8.94,N,0,42363.00,-0.02,0.41
20130311,9.11,N,0,43162.00,-0.00,0.44
20130312,8.71,N,0,41282.00,-0.05,0.38
20130313,8.58,N,0,40671.00,-0.06,0.36
20130314,8.50,N,0,40295.00,-0.07,0.34
20130315,8.53,N,0,40436.00,-0.07,0.35
20130318,8.44,N,0,40013.00,-0.08,0.33
20130319,8.50,N,0,40295.00,-0.07,0.34
20130320,8.67,B,0,41094.00,-0.05,0.37
20130321,8.86,B,0,41987.00,-0.03,0.40
20130322,8.80,N,0,41705.00,-0.04,0.39
20130325,8.91,N,0,42222.00,-0.02,0.41
20130326,9.03,N,0,42786.00,-0.01,0.43
20130327,9.06,N,0,42927.00,-0.01,0.43
20130328,8.74,N,0,41423.00,-0.04,0.38
20130329,9.09,N,0,43068.00,-0.00,0.44
20130401,9.43,N,0,44666.00,0.03,0.49
20130402,9.29,N,0,44008.00,0.02,0.47
20130403,9.04,N,0,42833.00,-0.01,0.43
20130408,9.34,N,0,44243.00,0.02,0.47
20130409,9.28,N,0,43961.00,0.02,0.47
20130410,9.37,N,0,44384.00,0.03,0.48
20130411,9.53,N,0,45136.00,0.04,0.50
20130412,9.25,N,0,43820.00,0.01,0.46
20130415,9.00,S,1500,42645.00,-0.01,0.42
20130416,9.15,N,0,43125.00,0.00,0.44
20130417,9.40,N,0,43925.00,0.03,0.46
20130418,9.09,S,1000,42933.00,-0.00,0.43
20130419,9.51,N,0,43857.00,0.04,0.46
20130422,9.76,N,0,44407.00,0.07,0.48
20130423,9.39,N,0,43593.00,0.03,0.45
20130424,10.33,N,0,45661.00,0.13,0.52
20130425,10.03,N,0,45001.00,0.10,0.50
20130426,9.88,N,0,44671.00,0.08,0.49
20130502,10.28,N,0,45551.00,0.13,0.52
20130503,10.26,N,0,45507.00,0.12,0.52
20130506,10.31,N,0,45617.00,0.13,0.52
20130507,10.71,N,0,46497.00,0.17,0.55
20130508,11.31,N,0,47817.00,0.24,0.59
20130509,11.13,N,0,47421.00,0.22,0.58
20130510,11.18,N,0,47531.00,0.22,0.58
20130513,11.04,N,0,47223.00,0.21,0.57
20130514,10.28,N,0,45551.00,0.13,0.52
20130515,10.44,S,700,45903.00,0.14,0.53
20130516,10.39,N,0,45828.00,0.14,0.53
20130517,10.61,N,0,46158.00,0.16,0.54
20130520,10.90,N,0,46593.00,0.19,0.55
20130521,10.99,N,0,46728.00,0.20,0.56
20130522,10.67,N,0,46248.00,0.17,0.54
20130523,10.92,N,0,46623.00,0.20,0.55
20130524,11.30,N,0,47193.00,0.24,0.57
20130527,11.17,N,0,46998.00,0.22,0.57
20130528,11.05,N,0,46818.00,0.21,0.56
20130529,11.17,N,0,46998.00,0.22,0.57
20130530,11.35,N,0,47268.00,0.24,0.58
20130531,11.10,N,0,46893.00,0.22,0.56
20130603,10.67,S,500,46248.00,0.17,0.54
20130604,10.51,N,0,46088.00,0.15,0.54
20130605,10.72,N,0,46298.00,0.17,0.54
20130606,10.22,N,0,45798.00,0.12,0.53
20130607,9.96,N,0,45538.00,0.09,0.52
20130613,9.13,N,0,44708.00,0.00,0.49
20130614,9.21,N,0,44788.00,0.01,0.49
20130617,9.33,N,0,44908.00,0.02,0.50
20130618,9.45,N,0,45028.00,0.04,0.50
20130619,9.30,N,0,44878.00,0.02,0.50
20130620,8.88,N,0,44458.00,-0.03,0.48
20130621,8.64,N,0,44218.00,-0.05,0.47
20130624,7.91,N,0,43488.00,-0.13,0.45
20130625,8.00,N,0,43578.00,-0.12,0.45
20130626,8.16,N,0,43738.00,-0.11,0.46
20130627,8.04,N,0,43618.00,-0.12,0.45
20130628,8.18,N,0,43758.00,-0.10,0.46
20130701,8.12,N,0,43698.00,-0.11,0.46
20130702,8.23,N,0,43808.00,-0.10,0.46
20130703,8.08,N,0,43658.00,-0.12,0.46
20130704,8.13,N,0,43708.00,-0.11,0.46
20130705,7.90,N,0,43478.00,-0.13,0.45
20130708,7.33,N,0,42908.00,-0.20,0.43
20130709,7.41,N,0,42988.00,-0.19,0.43
20130710,7.66,N,0,43238.00,-0.16,0.44
20130711,7.95,N,0,43528.00,-0.13,0.45
20130712,7.83,N,0,43408.00,-0.14,0.45
20130715,8.34,N,0,43918.00,-0.09,0.46
20130716,8.35,N,0,43928.00,-0.09,0.46
20130717,8.27,N,0,43848.00,-0.09,0.46
20130718,8.42,N,0,43998.00,-0.08,0.47
20130719,8.54,N,0,44118.00,-0.06,0.47
20130722,8.87,N,0,44448.00,-0.03,0.48
20130723,8.90,N,0,44478.00,-0.03,0.48
20130724,9.09,B,500,44668.00,-0.00,0.49
20130725,8.65,N,0,44008.00,-0.05,0.47
20130726,8.87,N,0,44338.00,-0.03,0.48
20130729,9.09,N,0,44668.00,-0.00,0.49
20130730,8.74,N,0,44143.00,-0.04,0.47
20130731,9.09,N,0,44668.00,-0.00,0.49
20130801,9.71,N,0,45598.00,0.06,0.52
20130802,9.56,N,0,45373.00,0.05,0.51
20130805,9.52,N,0,45313.00,0.04,0.51
20130806,9.71,N,0,45598.00,0.06,0.52
20130807,9.42,S,500,45163.00,0.03,0.51
20130808,9.79,N,0,45533.00,0.07,0.52
20130809,9.65,N,0,45393.00,0.06,0.51
20130812,9.55,N,0,45293.00,0.05,0.51
20130813,9.63,N,0,45373.00,0.05,0.51
