,price,action,amount,value,price_increase,value_return
20121106,5.99,N,0,31183.00,-0.11,0.04
20121107,5.79,N,0,30563.00,-0.14,0.02
20121108,5.55,N,0,29819.00,-0.18,-0.01
20121109,5.48,N,0,29602.00,-0.19,-0.01
20121112,5.51,N,0,29695.00,-0.18,-0.01
20121113,5.28,N,0,28982.00,-0.22,-0.03
20121114,5.33,N,0,29137.00,-0.21,-0.03
20121115,5.20,N,0,28734.00,-0.23,-0.04
20121116,5.28,N,0,28982.00,-0.22,-0.03
20121119,5.38,N,0,29292.00,-0.20,-0.02
20121120,5.28,N,0,28982.00,-0.22,-0.03
20121121,5.45,N,0,29509.00,-0.19,-0.02
20121122,5.36,N,0,29230.00,-0.20,-0.03
20121123,5.36,N,0,29230.00,-0.20,-0.03
20121126,5.20,N,0,28734.00,-0.23,-0.04
20121127,5.06,N,0,28300.00,-0.25,-0.06
20121128,5.06,N,0,28300.00,-0.25,-0.06
20121129,4.55,N,0,26719.00,-0.32,-0.11
20121130,4.45,N,0,26409.00,-0.34,-0.12
20121203,4.21,N,0,25665.00,-0.38,-0.14
20121204,4.40,N,0,26254.00,-0.35,-0.12
20121205,4.72,B,1000,27246.00,-0.30,-0.09
20121206,4.64,N,0,26918.00,-0.31,-0.10
20121207,4.78,N,0,27492.00,-0.29,-0.08
20121210,4.85,N,0,27779.00,-0.28,-0.07
20121211,4.80,N,0,27574.00,-0.29,-0.08
20121212,4.86,N,0,27820.00,-0.28,-0.07
20121213,4.73,N,0,27287.00,-0.30,-0.09
20121214,5.12,N,0,28886.00,-0.24,-0.04
20121217,5.22,N,0,29296.00,-0.23,-0.02
20121218,5.29,N,0,29583.00,-0.22,-0.01
20121219,5.27,N,0,29501.00,-0.22,-0.02
20121220,5.53,N,0,30567.00,-0.18,0.02
20121221,5.45,N,0,30239.00,-0.19,0.01
20121224,5.59,N,0,30813.00,-0.17,0.03
20121225,6.06,N,0,32740.00,-0.10,0.09
20121226,6.06,N,0,32740.00,-0.10,0.09
20121227,5.91,N,0,32125.00,-0.12,0.07
20121228,6.17,N,0,33191.00,-0.08,0.11
20121231,6.15,N,0,33109.00,-0.09,0.10
20130104,6.00,N,0,32494.00,-0.11,0.08
20130107,6.00,N,0,32494.00,-0.11,0.08
20130108,5.95,N,0,32289.00,-0.12,0.08
20130109,5.95,N,0,32289.00,-0.12,0.08
20130110,5.91,N,0,32125.00,-0.12,0.07
20130111,5.69,S,1300,31223.00,-0.16,0.04
20130114,5.98,N,0,32035.00,-0.11,0.07
20130115,6.03,N,0,32175.00,-0.11,0.07
20130116,5.88,N,0,31755.00,-0.13,0.06
20130117,5.95,N,0,31951.00,-0.12,0.07
20130118,6.00,N,0,32091.00,-0.11,0.07
20130121,5.95,N,0,31951.00,-0.12,0.07
20130122,5.91,N,0,31839.00,-0.12,0.06
20130123,5.82,N,0,31587.00,-0.14,0.05
20130124,5.79,N,0,31503.00,-0.14,0.05
20130125,5.62,N,0,31027.00,-0.17,0.03
20130128,5.85,N,0,31671.00,-0.13,0.06
20130129,5.97,N,0,32007.00,-0.11,0.07
20130130,6.17,N,0,32567.00,-0.08,0.09
20130131,6.32,N,0,32987.00,-0.06,0.10
20130201,6.56,N,0,33659.00,-0.03,0.12
20130204,6.57,N,0,33687.00,-0.03,0.12
20130205,6.52,N,0,33547.00,-0.03,0.12
20130206,6.58,N,0,33715.00,-0.02,0.12
20130207,6.60,N,0,33771.00,-0.02,0.13
20130208,6.53,N,0,33575.00,-0.03,0.12
20130218,6.29,N,0,32903.00,-0.07,0.10
20130219,6.28,N,0,32875.00,-0.07,0.10
20130220,6.36,N,0,33099.00,-0.06,0.10
20130221,6.13,N,0,32455.00,-0.09,0.08
20130222,5.98,N,0,32035.00,-0.11,0.07
20130225,6.10,N,0,32371.00,-0.09,0.08
20130226,5.98,N,0,32035.00,-0.11,0.07
20130227,6.12,N,0,32427.00,-0.09,0.08
20130228,6.32,N,0,32987.00,-0.06,0.10
20130301,6.27,N,0,32847.00,-0.07,0.09
20130304,5.85,N,0,31671.00,-0.13,0.06
20130305,6.08,B,800,32315.00,-0.10,0.08
20130306,6.08,N,0,32315.00,-0.10,0.08
20130307,6.07,N,0,32279.00,-0.10,0.08
20130308,5.96,N,0,31883.00,-0.12,0.06
20130311,6.01,N,0,32063.00,-0.11,0.07
20130312,6.26,N,0,32963.00,-0.07,0.10
20130313,6.33,N,0,33215.00,-0.06,0.11
20130314,6.27,N,0,32999.00,-0.07,0.10
20130315,6.48,N,0,33755.00,-0.04,0.13
20130318,6.43,N,0,33575.00,-0.05,0.12
20130319,6.38,N,0,33395.00,-0.05,0.11
20130320,6.70,B,700,34547.00,-0.01,0.15
20130321,6.70,N,0,34547.00,-0.01,0.15
20130322,6.81,N,0,35020.00,0.01,0.17
20130325,6.62,N,0,34203.00,-0.02,0.14
20130326,6.47,N,0,33558.00,-0.04,0.12
20130327,6.52,N,0,33773.00,-0.03,0.13
20130328,5.97,S,1400,31408.00,-0.11,0.05
20130329,5.95,N,0,31350.00,-0.12,0.04
20130401,6.04,B,800,31611.00,-0.10,0.05
20130402,6.16,N,0,32055.00,-0.09,0.07
20130403,6.00,N,0,31463.00,-0.11,0.05
20130408,5.87,N,0,30982.00,-0.13,0.03
20130409,5.98,B,800,31389.00,-0.11,0.05
20130410,5.88,N,0,30939.00,-0.13,0.03
20130411,5.80,N,0,30579.00,-0.14,0.02
20130412,5.55,N,0,29454.00,-0.18,-0.02
20130415,5.52,N,0,29319.00,-0.18,-0.02
20130416,5.70,N,0,30129.00,-0.15,0.00
20130417,5.69,N,0,30084.00,-0.16,0.00
20130418,5.72,N,0,30219.00,-0.15,0.01
20130419,5.90,N,0,31029.00,-0.12,0.03
20130422,5.92,N,0,31119.00,-0.12,0.04
20130423,5.66,N,0,29949.00,-0.16,-0.00
20130424,5.80,N,0,30579.00,-0.14,0.02
20130425,5.69,N,0,30084.00,-0.16,0.00
20130426,5.72,N,0,30219.00,-0.15,0.01
20130502,5.73,N,0,30264.00,-0.15,0.01
20130503,5.96,N,0,31299.00,-0.12,0.04
20130506,6.16,N,0,32199.00,-0.09,0.07
20130507,6.07,N,0,31794.00,-0.10,0.06
20130508,5.99,B,0,31434.00,-0.11,0.05
20130509,6.31,N,0,32874.00,-0.06,0.10
20130510,6.25,N,0,32604.00,-0.07,0.09
20130513,6.14,N,0,32109.00,-0.09,0.07
20130514,6.23,N,0,32514.00,-0.08,0.08
20130515,6.27,N,0,32694.00,-0.07,0.09
20130516,6.42,N,0,33369.00,-0.05,0.11
20130517,6.45,N,0,33504.00,-0.04,0.12
20130520,6.48,N,0,33639.00,-0.04,0.12
20130521,6.48,N,0,33639.00,-0.04,0.12
20130522,6.43,N,0,33414.00,-0.05,0.11
20130523,6.42,N,0,33369.00,-0.05,0.11
20130524,6.37,N,0,33144.00,-0.05,0.10
20130527,6.49,N,0,33684.00,-0.04,0.12
20130528,6.66,N,0,34449.00,-0.01,0.15
20130529,6.58,N,0,34089.00,-0.02,0.14
20130530,6.58,N,0,34089.00,-0.02,0.14
20130531,6.38,S,1500,33189.00,-0.05,0.11
20130603,6.31,N,0,32979.00,-0.06,0.10
20130604,6.25,N,0,32799.00,-0.07,0.09
20130605,6.32,N,0,33009.00,-0.06,0.10
20130606,6.26,N,0,32829.00,-0.07,0.09
20130607,6.24,N,0,32769.00,-0.07,0.09
20130613,5.71,N,0,31179.00,-0.15,0.04
20130614,5.75,N,0,31299.00,-0.15,0.04
20130617,5.63,N,0,30939.00,-0.16,0.03
20130618,5.65,N,0,30999.00,-0.16,0.03
20130619,5.61,N,0,30879.00,-0.17,0.03
20130620,5.44,N,0,30369.00,-0.19,0.01
20130621,5.45,N,0,30399.00,-0.19,0.01
20130624,4.90,N,0,28749.00,-0.27,-0.04
20130625,4.76,N,0,28329.00,-0.29,-0.06
20130626,4.88,N,0,28689.00,-0.28,-0.04
20130627,4.71,N,0,28179.00,-0.30,-0.06
20130628,4.86,N,0,28629.00,-0.28,-0.05
20130701,4.90,N,0,28749.00,-0.27,-0.04
20130702,4.97,N,0,28959.00,-0.26,-0.03
20130703,4.83,N,0,28539.00,-0.28,-0.05
20130704,4.89,N,0,28719.00,-0.27,-0.04
20130705,4.93,N,0,28839.00,-0.27,-0.04
20130708,4.64,N,0,27969.00,-0.31,-0.07
20130709,4.57,N,0,27759.00,-0.32,-0.07
20130710,4.81,N,0,28479.00,-0.29,-0.05
20130711,5.28,N,0,29889.00,-0.22,-0.00
20130712,5.09,N,0,29319.00,-0.24,-0.02
20130715,5.25,N,0,29799.00,-0.22,-0.01
20130716,5.31,N,0,29979.00,-0.21,-0.00
20130717,5.15,N,0,29499.00,-0.24,-0.02
20130718,5.19,N,0,29619.00,-0.23,-0.01
20130719,5.11,N,0,29379.00,-0.24,-0.02
20130722,5.11,N,0,29379.00,-0.24,-0.02
20130723,5.31,N,0,29979.00,-0.21,-0.00
20130724,5.26,N,0,29829.00,-0.22,-0.01
20130725,5.25,N,0,29799.00,-0.22,-0.01
20130726,5.17,B,900,29559.00,-0.23,-0.01
20130729,5.06,N,0,29130.00,-0.25,-0.03
20130730,5.20,N,0,29676.00,-0.23,-0.01
20130731,5.17,N,0,29559.00,-0.23,-0.01
20130801,5.32,N,0,30144.00,-0.21,0.00
20130802,5.27,N,0,29949.00,-0.22,-0.00
20130805,5.36,N,0,30300.00,-0.20,0.01
20130806,5.50,N,0,30846.00,-0.18,0.03
20130807,5.41,N,0,30495.00,-0.20,0.02
20130808,5.34,S,1300,30222.00,-0.21,0.01
20130809,5.41,N,0,30404.00,-0.20,0.01
20130812,5.62,N,0,30950.00,-0.17,0.03
20130813,5.58,N,0,30846.00,-0.17,0.03
20130814,5.52,N,0,30690.00,-0.18,0.02
20130815,5.44,N,0,30482.00,-0.19,0.02
20130816,5.45,N,0,30508.00,-0.19,0.02
20130819,5.29,S,800,30092.00,-0.22,0.00
20130820,5.25,N,0,30020.00,-0.22,0.00
20130821,5.29,N,0,30092.00,-0.22,0.00
20130822,5.20,N,0,29930.00,-0.23,-0.00
20130823,5.11,N,0,29768.00,-0.24,-0.01
20130826,5.41,N,0,30308.00,-0.20,0.01
20130827,5.41,N,0,30308.00,-0.20,0.01
20130828,5.30,N,0,30110.00,-0.21,0.00
20130829,5.34,N,0,30182.00,-0.21,0.01
20130830,5.42,N,0,30326.00,-0.20,0.01
20130902,5.62,N,0,30686.00,-0.17,0.02
20130903,5.59,N,0,30632.00,-0.17,0.02
20130904,5.54,N,0,30542.00,-0.18,0.02
20130905,5.54,N,0,30542.00,-0.18,0.02
20130906,5.58,N,0,30614.00,-0.17,0.02
20130909,5.82,N,0,31046.00,-0.14,0.03
20130910,5.95,N,0,31280.00,-0.12,0.04
20130911,5.87,N,0,31136.00,-0.13,0.04
20130912,5.93,N,0,31244.00,-0.12,0.04
20130913,5.84,N,0,31082.00,-0.13,0.04
20130916,5.76,N,0,30938.00,-0.15,0.03
20130917,5.66,N,0,30758.00,-0.16,0.03
20130918,5.79,N,0,30992.00,-0.14,0.03
20130923,5.85,N,0,31100.00,-0.13,0.04
20130924,5.85,N,0,31100.00,-0.13,0.04
20130925,5.85,N,0,31100.00,-0.13,0.04
20130926,5.54,S,900,30542.00,-0.18,0.02
20130927,5.62,N,0,30614.00,-0.17,0.02
20130930,5.55,N,0,30551.00,-0.18,0.02
20131008,5.61,N,0,30605.00,-0.17,0.02
20131009,5.64,N,0,30632.00,-0.16,0.02
20131010,5.46,N,0,30470.00,-0.19,0.02
20131011,5.56,N,0,30560.00,-0.18,0.02
20131014,5.57,N,0,30569.00,-0.17,0.02
20131015,5.60,N,0,30596.00,-0.17,0.02
20131016,5.34,N,0,30362.00,-0.21,0.01
20131017,5.37,N,0,30389.00,-0.20,0.01
20131018,5.44,N,0,30452.00,-0.19,0.02
20131021,5.51,N,0,30515.00,-0.18,0.02
20131022,5.46,N,0,30470.00,-0.19,0.02
20131023,5.51,N,0,30515.00,-0.18,0.02
20131024,5.34,N,0,30362.00,-0.21,0.01
20131025,5.27,N,0,30299.00,-0.22,0.01
20131028,5.24,B,900,30272.00,-0.22,0.01
20131029,5.20,N,0,30200.00,-0.23,0.01
20131030,5.25,N,0,30290.00,-0.22,0.01
20131031,5.25,N,0,30290.00,-0.22,0.01
20131101,5.28,N,0,30344.00,-0.22,0.01
20131104,5.25,N,0,30290.00,-0.22,0.01
20131105,5.22,N,0,30236.00,-0.23,0.01
20131106,5.14,N,0,30092.00,-0.24,0.00
20131107,5.05,N,0,29930.00,-0.25,-0.00
20131108,4.90,N,0,29660.00,-0.27,-0.01
20131111,4.91,N,0,29678.00,-0.27,-0.01
20131112,4.95,N,0,29750.00,-0.27,-0.01
20131113,4.73,N,0,29354.00,-0.30,-0.02
20131114,4.77,N,0,29426.00,-0.29,-0.02
20131115,5.04,B,900,29912.00,-0.25,-0.00
20131118,5.31,N,0,30641.00,-0.21,0.02
20131119,5.21,N,0,30371.00,-0.23,0.01
20131120,5.27,N,0,30533.00,-0.22,0.02
20131121,5.42,N,0,30938.00,-0.20,0.03
20131122,5.39,N,0,30857.00,-0.20,0.03
20131125,5.29,N,0,30587.00,-0.22,0.02
20131126,5.35,N,0,30749.00,-0.21,0.02
20131127,5.54,B,900,31262.00,-0.18,0.04
20131128,5.48,N,0,31046.00,-0.19,0.03
20131129,5.54,N,0,31262.00,-0.18,0.04
20131202,5.70,N,0,31838.00,-0.15,0.06
20131203,5.64,N,0,31622.00,-0.16,0.05
20131204,5.66,N,0,31694.00,-0.16,0.06
20131205,5.66,N,0,31694.00,-0.16,0.06
20131206,5.52,N,0,31190.00,-0.18,0.04
20131209,5.50,N,0,31118.00,-0.18,0.04
20131210,5.53,N,0,31226.00,-0.18,0.04
20131211,5.38,N,0,30686.00,-0.20,0.02
20131212,5.47,N,0,31010.00,-0.19,0.03
20131213,5.70,N,0,31838.00,-0.15,0.06
20131216,5.54,N,0,31262.00,-0.18,0.04
20131217,5.55,N,0,31298.00,-0.18,0.04
20131218,5.68,N,0,31766.00,-0.16,0.06
20131219,5.67,N,0,31730.00,-0.16,0.06
20131220,5.66,N,0,31694.00,-0.16,0.06
20131223,5.44,N,0,30902.00,-0.19,0.03
20131224,5.28,N,0,30326.00,-0.22,0.01
20131225,5.39,N,0,30722.00,-0.20,0.02
20131226,5.21,N,0,30074.00,-0.23,0.00
20131227,5.32,B,900,30470.00,-0.21,0.02
20131230,5.37,N,0,30695.00,-0.20,0.02
20131231,5.57,N,0,31595.00,-0.17,0.05
20140102,5.54,N,0,31460.00,-0.18,0.05
20140103,5.55,N,0,31505.00,-0.18,0.05
20140106,5.64,N,0,31910.00,-0.16,0.06
20140107,5.47,N,0,31145.00,-0.19,0.04
20140108,5.52,N,0,31370.00,-0.18,0.05
20140109,5.34,N,0,30560.00,-0.21,0.02
20140110,5.09,N,0,29435.00,-0.24,-0.02
20140113,4.99,N,0,28985.00,-0.26,-0.03
20140114,5.07,B,900,29345.00,-0.25,-0.02
20140115,5.08,N,0,29399.00,-0.25,-0.02
20140116,5.09,N,0,29453.00,-0.24,-0.02
20140117,5.04,N,0,29183.00,-0.25,-0.03
20140120,5.06,N,0,29291.00,-0.25,-0.02
20140121,5.15,N,0,29777.00,-0.24,-0.01
20140122,5.25,N,0,30317.00,-0.22,0.01
20140123,5.22,N,0,30155.00,-0.23,0.01
20140124,5.28,N,0,30479.00,-0.22,0.02
20140127,5.13,N,0,29669.00,-0.24,-0.01
20140128,5.17,B,0,29885.00,-0.23,-0.00
20140129,5.21,N,0,30101.00,-0.23,0.00
20140130,5.18,N,0,29939.00,-0.23,-0.00
20140207,5.21,N,0,30101.00,-0.23,0.00
20140210,5.33,N,0,30749.00,-0.21,0.02
20140211,5.33,N,0,30749.00,-0.21,0.02
20140212,5.33,N,0,30749.00,-0.21,0.02
20140213,5.33,N,0,30749.00,-0.21,0.02
20140214,5.36,N,0,30911.00,-0.20,0.03
20140217,5.39,N,0,31073.00,-0.20,0.04
20140218,5.22,N,0,30155.00,-0.23,0.01
20140219,5.25,N,0,30317.00,-0.22,0.01
20140220,5.16,B,0,29831.00,-0.23,-0.01
20140221,5.01,N,0,29021.00,-0.26,-0.03
20140224,4.96,N,0,28751.00,-0.26,-0.04
20140225,4.76,N,0,27671.00,-0.29,-0.08
20140226,4.84,N,0,28103.00,-0.28,-0.06
20140227,4.76,N,0,27671.00,-0.29,-0.08
20140228,4.96,N,0,28751.00,-0.26,-0.04
20140303,4.95,N,0,28697.00,-0.27,-0.04
20140304,4.98,N,0,28859.00,-0.26,-0.04
20140305,4.86,N,0,28211.00,-0.28,-0.06
20140306,4.89,N,0,28373.00,-0.27,-0.05
20140307,4.86,N,0,28211.00,-0.28,-0.06
20140310,4.69,N,0,27293.00,-0.30,-0.09
20140311,4.74,N,0,27563.00,-0.30,-0.08
20140312,4.70,N,0,27347.00,-0.30,-0.09
20140313,4.76,N,0,27671.00,-0.29,-0.08
20140314,4.74,N,0,27563.00,-0.30,-0.08
20140317,4.79,N,0,27833.00,-0.29,-0.07
20140318,4.82,N,0,27995.00,-0.28,-0.07
20140319,4.76,N,0,27671.00,-0.29,-0.08
20140320,4.63,N,0,26969.00,-0.31,-0.10
20140321,4.83,B,0,28049.00,-0.28,-0.07
20140324,4.90,N,0,28427.00,-0.27,-0.05
20140325,4.87,N,0,28265.00,-0.28,-0.06
20140326,4.85,N,0,28157.00,-0.28,-0.06
20140327,4.79,N,0,27833.00,-0.29,-0.07
20140328,4.72,N,0,27455.00,-0.30,-0.08
20140331,4.71,N,0,27401.00,-0.30,-0.09
20140401,4.81,N,0,27941.00,-0.29,-0.07
20140402,4.82,B,0,27995.00,-0.28,-0.07
20140403,4.81,N,0,27941.00,-0.29,-0.07
20140404,4.86,N,0,28211.00,-0.28,-0.06
20140408,4.93,N,0,28589.00,-0.27,-0.05
20140409,4.91,B,0,28481.00,-0.27,-0.05
20140410,5.02,N,0,29075.00,-0.26,-0.03
20140411,4.98,N,0,28859.00,-0.26,-0.04
20140414,4.96,N,0,28751.00,-0.26,-0.04
20140415,4.88,N,0,28319.00,-0.28,-0.06
20140416,4.92,N,0,28535.00,-0.27,-0.05
20140417,4.93,N,0,28589.00,-0.27,-0.05
20140418,4.98,N,0,28859.00,-0.26,-0.04
20140421,4.89,N,0,28373.00,-0.27,-0.05
20140422,4.90,N,0,28427.00,-0.27,-0.05
20140423,4.93,N,0,28589.00,-0.27,-0.05
20140424,4.88,N,0,28319.00,-0.28,-0.06
20140425,4.71,N,0,27401.00,-0.30,-0.09
20140428,4.64,N,0,27023.00,-0.31,-0.10
20140429,4.71,N,0,27401.00,-0.30,-0.09
20140430,4.71,N,0,27401.00,-0.30,-0.09
20140505,4.75,N,0,27617.00,-0.30,-0.08
20140506,4.74,B,0,27563.00,-0.30,-0.08
20140507,4.70,N,0,27347.00,-0.30,-0.09
20140508,4.74,N,0,27563.00,-0.30,-0.08
20140509,4.77,N,0,27725.00,-0.29,-0.08
20140512,4.94,B,0,28643.00,-0.27,-0.05
20140513,4.88,N,0,28319.00,-0.28,-0.06
20140514,4.87,N,0,28265.00,-0.28,-0.06
20140515,4.76,N,0,27671.00,-0.29,-0.08
20140516,4.70,N,0,27347.00,-0.30,-0.09
20140519,4.66,N,0,27131.00,-0.31,-0.10
20140520,4.67,N,0,27185.00,-0.31,-0.09
20140521,4.73,N,0,27509.00,-0.30,-0.08
20140522,4.69,N,0,27293.00,-0.30,-0.09
20140523,4.72,N,0,27455.00,-0.30,-0.08
20140526,4.74,N,0,27563.00,-0.30,-0.08
20140527,4.68,N,0,27239.00,-0.31,-0.09
20140528,4.76,N,0,27671.00,-0.29,-0.08
20140529,4.68,N,0,27239.00,-0.31,-0.09
20140530,4.68,N,0,27239.00,-0.31,-0.09
20140603,4.68,N,0,27239.00,-0.31,-0.09
20140604,4.64,N,0,27023.00,-0.31,-0.10
20140605,4.68,N,0,27239.00,-0.31,-0.09
20140606,4.63,N,0,26969.00,-0.31,-0.10
20140609,4.61,N,0,26861.00,-0.32,-0.10
20140610,4.68,B,0,27239.00,-0.31,-0.09
20140611,4.65,N,0,27077.00,-0.31,-0.10
20140612,4.62,N,0,26915.00,-0.31,-0.10
20140613,4.68,B,0,27239.00,-0.31,-0.09
20140616,4.70,N,0,27347.00,-0.30,-0.09
20140617,4.64,N,0,27023.00,-0.31,-0.10
20140618,4.60,N,0,26807.00,-0.32,-0.11
20140619,4.48,N,0,26159.00,-0.34,-0.13
20140627,4.54,N,0,26483.00,-0.33,-0.12
20140630,4.58,N,0,26699.00,-0.32,-0.11
20140701,4.58,N,0,26699.00,-0.32,-0.11
20140702,4.62,N,0,26915.00,-0.31,-0.10
20140703,4.62,N,0,26915.00,-0.31,-0.10
20140704,4.57,N,0,26645.00,-0.32,-0.11
20140707,4.57,N,0,26645.00,-0.32,-0.11
20140708,4.61,N,0,26861.00,-0.32,-0.10
20140709,4.52,N,0,26375.00,-0.33,-0.12
20140710,4.52,N,0,26375.00,-0.33,-0.12
20140711,4.53,N,0,26429.00,-0.33,-0.12
20140714,4.60,N,0,26807.00,-0.32,-0.11
20140715,4.69,B,0,27293.00,-0.30,-0.09
20140716,4.68,N,0,27239.00,-0.31,-0.09
20140717,4.69,N,0,27293.00,-0.30,-0.09
20140718,4.75,N,0,27617.00,-0.30,-0.08
20140721,4.72,N,0,27455.00,-0.30,-0.08
20140722,4.74,N,0,27563.00,-0.30,-0.08
20140723,4.70,N,0,27347.00,-0.30,-0.09
20140724,4.82,N,0,27995.00,-0.28,-0.07
20140725,4.84,N,0,28103.00,-0.28,-0.06
20140728,5.02,N,0,29075.00,-0.26,-0.03
20140729,4.96,N,0,28751.00,-0.26,-0.04
20140730,4.97,N,0,28805.00,-0.26,-0.04
20140731,5.03,N,0,29129.00,-0.25,-0.03
20140801,4.91,N,0,28481.00,-0.27,-0.05
20140804,5.07,N,0,29345.00,-0.25,-0.02
20140805,5.05,N,0,29237.00,-0.25,-0.03
20140806,5.06,N,0,29291.00,-0.25,-0.02
20140807,5.02,N,0,29075.00,-0.26,-0.03
20140808,4.99,N,0,28913.00,-0.26,-0.04
20140811,5.07,N,0,29345.00,-0.25,-0.02
20140812,5.06,N,0,29291.00,-0.25,-0.02
20140813,5.09,N,0,29453.00,-0.24,-0.02
20140814,5.06,N,0,29291.00,-0.25,-0.02
20140815,5.23,N,0,30209.00,-0.22,0.01
20140818,5.20,N,0,30047.00,-0.23,0.00
20140819,5.16,N,0,29831.00,-0.23,-0.01
